 |       | FCNC      | t#bar{t} + jets      | t#bar{t} +  gam      | VV      | Single Top      | t#bar{t} + V      | W+Gam      | W + jets      | Z + jets      | Z+Gam |
 | b-tag Eigenvar. 14 | -0.000172268 / 0.000172268 | -5.23837e-05 / 5.23837e-05 | 0.000220459 / -0.000220459 | -2.14723e-06 / 2.14723e-06 | 0.000543405 / -0.000543405 | 0.000440815 / -0.000440815 | -1.375e-05 / 1.375e-05 | 5.09127e-06 / -5.09127e-06 | 7.74052e-06 / -7.74052e-06 | 1.7605e-06 / -1.7605e-06 |
 | b-tag Eigenvar. 15 | 0.00105866 / -0.00105866 | 0.00209291 / -0.00209291 | 0.00202025 / -0.00202025 | 6.2266e-05 / -6.2266e-05 | 0.00236091 / -0.00236091 | 0.00181477 / -0.00181477 | 5.30109e-05 / -5.30109e-05 | 0.000124985 / -0.000124985 | 0.000154396 / -0.000154396 | 5.85189e-05 / -5.85189e-05 |
 | b-tag Eigenvar. 16 | -0.000150494 / 0.000150494 | -0.000192483 / 0.000192483 | -4.13299e-05 / 4.13299e-05 | -1.38508e-05 / 1.38508e-05 | 0.00129247 / -0.00129247 | 0.000192243 / -0.000192243 | 1.08701e-05 / -1.08701e-05 | 8.88016e-05 / -8.88016e-05 | -1.687e-05 / 1.687e-05 | -2.47821e-05 / 2.47821e-05 |
 | b-tag Eigenvar. 17 | -0.000835236 / 0.000835236 | -0.00137214 / 0.00137214 | -0.00121357 / 0.00121357 | -4.24597e-05 / 4.24597e-05 | -0.000518234 / 0.000518234 | -0.000795129 / 0.000795129 | -3.96077e-05 / 3.96077e-05 | -4.73097e-05 / 4.73097e-05 | -0.000103439 / 0.000103439 | -4.61109e-05 / 4.61109e-05 |
 | b-tag Eigenvar. 18 | 0.00196154 / -0.00196154 | 0.00330318 / -0.00330318 | 0.00292603 / -0.00292603 | 0.000112548 / -0.000112548 | 0.00223067 / -0.00223067 | 0.00182068 / -0.00182068 | 0.00010173 / -0.00010173 | 0.000183667 / -0.000183667 | 0.000275074 / -0.000275074 | 9.39485e-05 / -9.39485e-05 |
 | b-tag Eigenvar. 19 | 0.000169284 / -0.000169284 | 0.00029635 / -0.00029635 | 3.11687e-05 / -3.11687e-05 | -3.67379e-05 / 3.67379e-05 | 0.000417606 / -0.000417606 | -0.00013967 / 0.00013967 | 6.05029e-06 / -6.05029e-06 | -6.68077e-05 / 6.68077e-05 | -0.000142729 / 0.000142729 | 4.48585e-06 / -4.48585e-06 |
 | b-tag Eigenvar. 20 | -0.000119233 / 0.000119233 | -0.000203583 / 0.000203583 | -0.000150391 / 0.000150391 | -6.04843e-06 / 6.04843e-06 | -4.64395e-05 / 4.64395e-05 | 2.81274e-05 / -2.81274e-05 | -7.36703e-06 / 7.36703e-06 | -1.08446e-05 / 1.08446e-05 | -1.18328e-05 / 1.18328e-05 | -3.09774e-06 / 3.09774e-06 |
 | b-tag Eigenvar. 21 | -0.00015104 / 0.00015104 | -0.000314417 / 0.000314417 | -0.000232153 / 0.000232153 | -4.74803e-06 / 4.74803e-06 | 4.96443e-05 / -4.96443e-05 | -0.000207057 / 0.000207057 | -6.58544e-06 / 6.58544e-06 | 1.15417e-06 / -1.15417e-06 | 4.79013e-06 / -4.79013e-06 | 1.43208e-05 / -1.43208e-05 |
 | b-tag Eigenvar. 22 | 0.000727684 / -0.000727684 | 0.0014739 / -0.0014739 | 0.00119338 / -0.00119338 | 1.99596e-05 / -1.99596e-05 | 0.00068935 / -0.00068935 | 0.000937067 / -0.000937067 | 2.29848e-05 / -2.29848e-05 | 8.27845e-06 / -8.27845e-06 | 1.63758e-05 / -1.63758e-05 | 1.81126e-05 / -1.81126e-05 |
 | b-tag Eigenvar. 23 | 0.00079123 / -0.00079123 | 0.00159836 / -0.00159836 | 0.00135592 / -0.00135592 | 7.21567e-06 / -7.21567e-06 | 0.00088327 / -0.00088327 | 0.00126641 / -0.00126641 | 1.56248e-05 / -1.56248e-05 | -2.50932e-05 / 2.50932e-05 | -2.08279e-05 / 2.08279e-05 | 2.9251e-05 / -2.9251e-05 |
 | b-tag Eigenvar. 24 | -0.000602279 / 0.000602279 | -0.00107092 / 0.00107092 | -0.00112602 / 0.00112602 | 7.73583e-06 / -7.73583e-06 | -0.00120928 / 0.00120928 | -0.00113418 / 0.00113418 | -3.32707e-07 / 3.32707e-07 | -3.90782e-06 / 3.90782e-06 | 6.22935e-06 / -6.22935e-06 | -6.93356e-05 / 6.93356e-05 |
 | b-tag Eigenvar. 25 | 0.00117722 / -0.00117722 | 0.00210157 / -0.00210157 | 0.0018561 / -0.0018561 | 3.98991e-05 / -3.98991e-05 | 0.00116896 / -0.00116896 | 0.00139695 / -0.00139695 | 3.16474e-05 / -3.16474e-05 | 3.67756e-05 / -3.67756e-05 | 5.47308e-05 / -5.47308e-05 | 4.19298e-05 / -4.19298e-05 |
 | b-tag Eigenvar. 26 | 0.000922759 / -0.000922759 | 0.00154563 / -0.00154563 | 0.00139736 / -0.00139736 | 3.40906e-05 / -3.40906e-05 | 0.000878351 / -0.000878351 | 0.00101639 / -0.00101639 | 2.91724e-05 / -2.91724e-05 | 4.38061e-05 / -4.38061e-05 | 6.1639e-05 / -6.1639e-05 | 3.36353e-05 / -3.36353e-05 |
 | b-tag Eigenvar. 27 | 0.000273237 / -0.000273237 | 0.00042005 / -0.00042005 | 0.000332863 / -0.000332863 | 1.71854e-05 / -1.71854e-05 | 0.000121404 / -0.000121404 | 0.000116489 / -0.000116489 | 1.21076e-05 / -1.21076e-05 | 1.17468e-05 / -1.17468e-05 | 2.7026e-05 / -2.7026e-05 | 5.90777e-06 / -5.90777e-06 |
 | b-tag Eigenvar. 28 | -7.57543e-05 / 7.57543e-05 | 0.000199054 / -0.000199054 | 0.000164396 / -0.000164396 | -1.27238e-05 / 1.27238e-05 | 0.000430004 / -0.000430004 | 0.000308831 / -0.000308831 | -1.08842e-05 / 1.08842e-05 | -1.30944e-05 / 1.30944e-05 | -2.68006e-05 / 2.68006e-05 | 6.14476e-06 / -6.14476e-06 |
 | b-tag Eigenvar. 29 | 0.00016785 / -0.00016785 | 0.000696968 / -0.000696968 | 0.000616869 / -0.000616869 | 9.81647e-06 / -9.81647e-06 | 0.000812116 / -0.000812116 | 0.000616199 / -0.000616199 | -2.22155e-06 / 2.22155e-06 | -5.78263e-06 / 5.78263e-06 | -8.81043e-06 / 8.81043e-06 | 1.89421e-05 / -1.89421e-05 |
 | b-tag Eigenvar. 30 | -0.00110696 / 0.00110696 | -0.00220844 / 0.00220844 | -0.00201105 / 0.00201105 | -5.95383e-05 / 5.95383e-05 | -0.00150151 / 0.00150151 | -0.00153739 / 0.00153739 | -2.51482e-05 / 2.51482e-05 | -2.66868e-05 / 2.66868e-05 | -4.88205e-05 / 4.88205e-05 | -5.46424e-05 / 5.46424e-05 |
 | b-tag Eigenvar. 31 | -0.000611835 / 0.000611835 | -0.000791729 / 0.000791729 | -0.000842854 / 0.000842854 | 8.51607e-06 / -8.51607e-06 | -0.000347426 / 0.000347426 | -0.000577907 / 0.000577907 | -3.84987e-06 / 3.84987e-06 | -3.53286e-06 / 3.53286e-06 | -2.48576e-05 / 2.48576e-05 | 5.55229e-06 / -5.55229e-06 |
 | b-tag Eigenvar. 32 | -6.29222e-05 / 6.29222e-05 | 3.38116e-05 / -3.38116e-05 | -5.08014e-05 / 5.08014e-05 | 8.77615e-06 / -8.77615e-06 | 5.44957e-05 / -5.44957e-05 | 3.10282e-05 / -3.10282e-05 | 7.09241e-06 / -7.09241e-06 | 1.20281e-05 / -1.20281e-05 | 7.30876e-06 / -7.30876e-06 | 9.34408e-06 / -9.34408e-06 |
 | b-tag Eigenvar. 33 | -0.000226258 / 0.000226258 | -0.000450059 / 0.000450059 | -0.000407096 / 0.000407096 | -7.869e-06 / 7.869e-06 | -0.000301675 / 0.000301675 | -0.000344508 / 0.000344508 | -3.7196e-06 / 3.7196e-06 | -8.12615e-06 / 8.12615e-06 | -5.14043e-06 / 5.14043e-06 | -1.31697e-05 / 1.31697e-05 |
 | b-tag Eigenvar. 34 | -0.00146469 / 0.00146469 | -0.00297041 / 0.00297041 | -0.00245837 / 0.00245837 | -3.60444e-05 / 3.60444e-05 | -0.0018436 / 0.0018436 | -0.00186941 / 0.00186941 | -4.78144e-05 / 4.78144e-05 | -3.12801e-05 / 3.12801e-05 | -4.44309e-05 / 4.44309e-05 | -4.93102e-05 / 4.93102e-05 |
 | b-tag Eigenvar. 35 | -0.000147218 / 0.000147218 | -0.000300962 / 0.000300962 | -0.000263562 / 0.000263562 | -5.78835e-06 / 5.78835e-06 | -0.00024521 / 0.00024521 | -0.000168343 / 0.000168343 | -4.43606e-06 / 4.43606e-06 | -6.06386e-06 / 6.06386e-06 | -8.6665e-06 / 8.6665e-06 | -5.82309e-06 / 5.82309e-06 |
 | b-tag Eigenvar. 36 | -0.000200458 / 0.000200458 | -0.000415161 / 0.000415161 | -0.000324569 / 0.000324569 | -3.8811e-06 / 3.8811e-06 | -0.00027196 / 0.00027196 | -0.000295418 / 0.000295418 | -7.62756e-06 / 7.62756e-06 | -8.21989e-06 / 8.21989e-06 | -4.13298e-06 / 4.13298e-06 | -7.83748e-06 / 7.83748e-06 |
 | b-tag Eigenvar. 37 | -0.000350142 / 0.000350142 | -0.000694013 / 0.000694013 | -0.000580856 / 0.000580856 | -8.47585e-06 / 8.47585e-06 | -0.000401128 / 0.000401128 | -0.000505165 / 0.000505165 | -1.19263e-05 / 1.19263e-05 | -1.05634e-05 / 1.05634e-05 | -1.29841e-05 / 1.29841e-05 | -1.22217e-05 / 1.22217e-05 |
 | b-tag Eigenvar. 38 | 7.34528e-05 / -7.34528e-05 | 0.000122109 / -0.000122109 | 0.000127834 / -0.000127834 | 1.4072e-06 / -1.4072e-06 | -8.23271e-07 / 8.23271e-07 | 0.00012441 / -0.00012441 | 1.8818e-06 / -1.8818e-06 | -3.72034e-06 / 3.72034e-06 | 4.57425e-06 / -4.57425e-06 | -4.90881e-07 / 4.90881e-07 |
 | b-tag Eigenvar. 39 | 6.13715e-05 / -6.13715e-05 | 0.000139685 / -0.000139685 | 0.000107985 / -0.000107985 | 5.3951e-06 / -5.3951e-06 | 0.000127333 / -0.000127333 | 8.33533e-05 / -8.33533e-05 | 4.35684e-06 / -4.35684e-06 | 9.7783e-06 / -9.7783e-06 | 1.04031e-05 / -1.04031e-05 | 5.67078e-06 / -5.67078e-06 |
 | b-tag Eigenvar. 40 | -3.7445e-06 / 3.7445e-06 | -4.03026e-06 / 4.03026e-06 | 1.50115e-05 / -1.50115e-05 | -1.28029e-06 / 1.28029e-06 | -2.23825e-06 / 2.23825e-06 | 4.59782e-05 / -4.59782e-05 | -7.23502e-07 / 7.23502e-07 | -2.03301e-06 / 2.03301e-06 | -1.83024e-06 / 1.83024e-06 | -1.354e-07 / 1.354e-07 |
 | b-tag Eigenvar. 41 | -3.18659e-05 / 3.18659e-05 | -6.68477e-05 / 6.68477e-05 | -6.36158e-05 / 6.36158e-05 | -7.60132e-07 / 7.60132e-07 | -5.16278e-05 / 5.16278e-05 | -8.80143e-05 / 8.80143e-05 | -6.5837e-07 / 6.5837e-07 | -5.33163e-07 / 5.33163e-07 | -8.94756e-07 / 8.94756e-07 | -1.08335e-06 / 1.08335e-06 |
 | b-tag Eigenvar. 42 | -0.000138891 / 0.000138891 | -0.000274725 / 0.000274725 | -0.000227486 / 0.000227486 | -3.7944e-06 / 3.7944e-06 | -0.000181267 / 0.000181267 | -0.000187421 / 0.000187421 | -4.63146e-06 / 4.63146e-06 | -6.81378e-06 / 6.81378e-06 | -5.28435e-06 / 5.28435e-06 | -6.29707e-06 / 6.29707e-06 |
 | b-tag Eigenvar. 43 | -1.26947e-07 / 1.26947e-07 | -1.00849e-05 / 1.00849e-05 | 4.9132e-06 / -4.9132e-06 | -5.86745e-07 / 5.86745e-07 | -9.31315e-06 / 9.31315e-06 | 1.77516e-05 / -1.77516e-05 | -6.5837e-07 / 6.5837e-07 | 4.04243e-07 / -4.04243e-07 | -5.34953e-07 / 5.34953e-07 | 1.01587e-07 / -1.01587e-07 |
 | b-tag Eigenvar. 44 | 2.16466e-05 / -2.16466e-05 | 4.08754e-05 / -4.08754e-05 | 3.67402e-05 / -3.67402e-05 | 1.06043e-06 / -1.06043e-06 | 2.16143e-05 / -2.16143e-05 | 2.83505e-05 / -2.83505e-05 | 3.1862e-07 / -3.1862e-07 | 1.15417e-06 / -1.15417e-06 | 8.32299e-07 / -8.32299e-07 | 1.7605e-06 / -1.7605e-06 |
 | b-tag Eigenvar. 45 | -5.57554e-05 / 5.57554e-05 | -0.000101662 / 0.000101662 | -9.0707e-05 / 9.0707e-05 | -1.02021e-06 / 1.02021e-06 | -2.51474e-05 / 2.51474e-05 | -8.57829e-05 / 8.57829e-05 | -1.76562e-06 / 1.76562e-06 | 9.66686e-07 / -9.66686e-07 | -2.04613e-06 / 2.04613e-06 | -4.90881e-07 / 4.90881e-07 |
 | b-tag Eigenvar. 45 | -5.57554e-05 / 5.57554e-05 | -0.000101662 / 0.000101662 | -9.0707e-05 / 9.0707e-05 | -1.02021e-06 / 1.02021e-06 | -2.51474e-05 / 2.51474e-05 | -8.57829e-05 / 8.57829e-05 | -1.76562e-06 / 1.76562e-06 | 9.66686e-07 / -9.66686e-07 | -2.04613e-06 / 2.04613e-06 | -4.90881e-07 / 4.90881e-07 |
 | Muon momentum resolution (ID) | 6.41017e-05 / -6.40826e-05 | 6.20263e-09 / 6.20263e-09 | -4.43942e-05 / 4.44009e-05 | 1.53649e-05 / -1.53246e-05 | -1.47116e-08 / -1.47116e-08 | -0.000208507 / 0.00020842 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | Muon momentum resolution (MS) | 9.56424e-09 / 9.56424e-09 | -4.03026e-06 / 4.04266e-06 | 1.75186e-05 / -1.75119e-05 | 4.52817e-06 / -4.48795e-06 | -1.47116e-08 / -1.47116e-08 | -0.00101257 / 0.0010126 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | Muon momentum scale | 9.56424e-09 / 9.56424e-09 | 5.88713e-05 / -5.89429e-05 | 4.85099e-05 / -4.85032e-05 | 1.58059e-06 / -1.54037e-06 | -1.47116e-08 / -1.47116e-08 | 0.0011139 / -0.00111388 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | Muon Sagitta ResBias | 9.56424e-09 / 9.56424e-09 | 5.88713e-05 / -5.89429e-05 | -5.18508e-06 / 5.19177e-06 | 6.7822e-06 / -6.82868e-06 | -1.47116e-08 / -1.47116e-08 | -0.000200251 / 0.000200276 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | Muon Sagitta Rho | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | Met ResoPara | -0.00457408 / 0.00457446 | 0.0005608 / -0.000560794 | 0.000874022 / -0.000874007 | -0.00511405 / 0.00511453 | -0.00126808 / 0.00126811 | -0.00691759 / 0.00691846 | -0.00626136 / 0.00626207 | -0.00118284 / 0.00118287 | -0.0137638 / 0.0137672 | -0.0361594 / 0.0361801 |
 | Met ResoPerp | -0.0019555 / 0.00195547 | -0.00105259 / 0.00105258 | 0.00166892 / -0.00166894 | -0.00534445 / 0.00534423 | -0.00161634 / 0.00161632 | 0.00421704 / -0.00421717 | -0.00453431 / 0.00453415 | 0.0003901 / -0.000390101 | -0.0310953 / 0.0310876 | -0.0282204 / 0.0282141 |
 | MET Scale | -0.00136176 / 0.00136177 | -0.000772184 / 0.000772191 | -0.00240593 / 0.00240589 | -0.00616515 / 0.00616481 | -0.0037213 / 0.00372117 | -0.00280105 / 0.00280101 | -0.00523585 / 0.00523569 | -0.00477812 / 0.00477791 | -0.0266439 / 0.0281416 | -0.0328848 / 0.0328765 |
 | Electron energy resolution | 0.00304922 / -0.00304929 | 0.000571837 / -0.000571911 | -0.000364155 / 0.000364161 | -0.000667722 / 0.000667758 | 0.00670199 / -0.00670233 | 0.0013682 / -0.00136819 | -0.000295598 / 0.000295583 | 0.00415733 / -0.00402534 | 0.00689216 / -0.00689256 | 0.000908894 / -0.000908934 |
 | Electron energy scale | 0.00381844 / -0.00381824 | 0.00955062 / -0.00954956 | 0.00752106 / -0.00752039 | 0.00499243 / -0.0049921 | 0.012262 / -0.0122603 | 0.0130546 / -0.0130527 | 0.00772466 / -0.00772398 | 0.00700328 / -0.00693939 | 0.00863928 / -0.00863847 | 0.0108896 / -0.0108882 |
 | AF2 Electron energy scale | 0.0012252 / -0.00122525 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | BJES Response | 0.000173353 / -0.000173334 | 0.000932893 / -0.00093288 | -0.00376494 / 0.00376496 | 0.000393536 / -0.000393497 | -0.003751 / 0.00375106 | -0.0199136 / 0.0199143 | -0.000158192 / 0.000158179 | 4.4523e-05 / -4.44655e-05 | 9.09408e-06 / -9.15533e-06 | 5.98627e-05 / -5.98958e-05 |
 | JES EffectiveNP Detector1 | 0.000429058 / -0.00042904 | 0.000224628 / -0.000224616 | -0.000124071 / 0.000124078 | 0.000621782 / -0.000621744 | 0.000763005 / -0.000763038 | -0.000225185 / 0.000225209 | 0.000811967 / -0.000811985 | 0.000156465 / -0.000156501 | 0.00068748 / -0.000687474 | -0.000990159 / 0.000990236 |
 | JES EffectiveNP Detector2 | -0.000142645 / 0.000142664 | 9.09107e-05 / -9.08983e-05 | 5.78421e-05 / -5.78354e-05 | -9.77625e-06 / 9.72978e-06 | 8.61228e-07 / -8.90651e-07 | -9.91694e-07 / 1.01652e-06 | 4.84516e-05 / -4.84657e-05 | -2.6892e-06 / 2.65402e-06 | 7.94853e-05 / -7.94758e-05 | -0.00019719 / 0.000197156 |
 | JES EffectiveNP Mixed1 | 0.000132901 / -0.00013295 | 0.00031217 / -0.000312242 | 0.000167869 / -0.000167862 | 0.000824499 / -0.00082455 | 0.000810593 / -0.000810627 | -0.000182739 / 0.000182763 | 0.000436195 / -0.000436146 | -0.000126331 / 0.000126389 | 0.00147106 / -0.00147106 | -0.00313303 / 0.00313293 |
 | JES EffectiveNP Mixed2 | -0.000710953 / 0.000710968 | 8.77316e-05 / -8.78028e-05 | -0.000202364 / 0.000202302 | -0.000879329 / 0.000879278 | -0.000805653 / 0.000805619 | 0.00126586 / -0.00126585 | -0.000812263 / 0.000812308 | -6.05432e-05 / 6.05082e-05 | -0.00190614 / 0.00190612 | 0.000943359 / -0.000943399 |
 | JES EffectiveNP Mixed3 | 0.000156901 / -0.000156882 | 5.38012e-05 / -5.38725e-05 | 4.70108e-05 / -4.70041e-05 | 0.000394087 / -0.000394048 | 0.000808779 / -0.000808746 | 0.000382799 / -0.000382775 | 0.000268816 / -0.000268831 | 0.000144173 / -0.000144208 | 0.000937586 / -0.000937583 | -0.000917762 / 0.000917723 |
 | JES EffectiveNP Modelling1 | 0.0173412 / -0.0173041 | 0.0187272 / -0.0187254 | 0.0111794 / -0.0111549 | 0.0253858 / -0.0253827 | 0.0220216 / -0.0220192 | -0.006331 / 0.00633129 | 0.0293069 / -0.029303 | 0.0397245 / -0.0385238 | 0.0291802 / -0.0291763 | 0.0329265 / -0.0329218 |
 | JES EffectiveNP Modelling2 | -0.00124683 / 0.00124683 | -0.0011736 / 0.00117361 | -0.000412123 / 0.000412129 | -0.00118379 / 0.00118382 | -0.0020996 / 0.00209954 | -0.000321814 / 0.000321838 | -0.00189532 / 0.00189534 | -0.00214309 / 0.00214302 | -0.00335952 / 0.00335945 | -0.00364302 / 0.0036429 |
 | JES EffectiveNP Modelling3 | 0.000633517 / -0.000633501 | 0.00106852 / -0.0010686 | 0.000248515 / -0.000248509 | -0.000586166 / 0.000586118 | 0.000796153 / -0.00079612 | 0.00128231 / -0.0012823 | 0.00103243 / -0.00103246 | 0.000271406 / -0.000271441 | 0.000906324 / -0.000906321 | 0.00111294 / -0.00111298 |
 | JES EffectiveNP Modelling4 | -7.17919e-05 / 7.17431e-05 | -0.000219852 / 0.000219864 | -2.43824e-05 / 2.4389e-05 | 0.000442483 / -0.00044253 | 1.86229e-07 / -1.48525e-07 | 0.000455831 / -0.000455808 | 1.66206e-05 / -1.65699e-05 | 2.07759e-06 / -2.11254e-06 | 0.000517063 / -0.000517055 | -0.000990855 / 0.000990815 |
 | JES EffectiveNP Stat1 | 0.000520518 / -0.000520501 | 0.00043162 / -0.000431609 | 0.000164892 / -0.000164886 | 0.000604639 / -0.000604602 | 0.000782208 / -0.000782241 | 0.000374598 / -0.000374574 | 0.00105768 / -0.00105771 | 0.000327332 / -0.000327368 | 0.000933869 / -0.000933937 | -0.000598428 / 0.000598392 |
 | JES EffectiveNP Stat2 | -0.00192483 / 0.00192476 | -0.00178921 / 0.0017892 | -0.000479115 / 0.00047912 | -0.001654 / 0.00165402 | -0.00152299 / 0.00152295 | 0.000222283 / -0.000222259 | -0.0022935 / 0.00229345 | -0.00251611 / 0.00251612 | -0.00388126 / 0.00388116 | -0.00193763 / 0.00193769 |
 | JES EffectiveNP Stat3 | -9.83497e-05 / 9.83686e-05 | 0.000475967 / -0.000475956 | 0.000114911 / -0.000114974 | -0.000395932 / 0.000395971 | 5.33516e-06 / -5.29749e-06 | -0.000370364 / 0.000370388 | 0.000236385 / -0.000236399 | -0.000252649 / 0.000252613 | 0.000395406 / -0.000395469 | 0.000939242 / -0.000939165 |
 | JES EffectiveNP Stat4 | -4.83308e-05 / 4.83498e-05 | -0.00048104 / 0.000481051 | -0.000261242 / 0.000261248 | 0.000926159 / -0.000926211 | -0.000820893 / 0.00082086 | -0.000702586 / 0.000702608 | -0.000520941 / 0.00052099 | -0.000287223 / 0.000287187 | -0.000845693 / 0.000845627 | -0.000920311 / 0.00092039 |
 | JES EffectiveNP Stat5 | -0.000128699 / 0.000128718 | 0.000127698 / -0.000127686 | 0.000177188 / -0.000177182 | -0.000920696 / 0.00092073 | -3.49005e-07 / 3.86675e-07 | -0.000247572 / 0.000247596 | 9.79897e-05 / -9.80038e-05 | 0.000466501 / -0.000466444 | -0.000379405 / 0.000379413 | 0.000911266 / -0.000911306 |
 | JES EffectiveNP Stat6 | -9.68105e-05 / 9.67616e-05 | -1.92899e-05 / 1.93022e-05 | -0.000154578 / 0.000154584 | 9.40666e-06 / -9.36671e-06 | -3.02646e-06 / 3.06417e-06 | 0.000110061 / -0.000110036 | 0.000260276 / -0.00026029 | 7.56392e-05 / -7.56742e-05 | 0.0011313 / -0.0011313 | -0.00085467 / 0.000854749 |
 | JES EtaIntercalibration Modeling | 0.00678606 / -0.00673189 | 0.00809025 / -0.00809084 | 0.00443833 / -0.00443851 | 0.0136604 / -0.0136621 | 0.00294077 / -0.00294088 | -0.00338881 / 0.00338872 | 0.0129418 / -0.0129434 | 0.0150381 / -0.013734 | 0.0194892 / -0.0194928 | 0.018109 / -0.0181121 |
 | JES EtaIntercalibration Nonclosure HighE | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | -1.97384e-06 / 2.01406e-06 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | 2.12262e-05 / -2.12403e-05 | 2.92803e-08 / 2.92803e-08 | 3.207e-06 / -3.1975e-06 | 8.77868e-05 / -8.78206e-05 |
 | JES EtaIntercalibration Nonclosure NegEta | -3.85017e-05 / 3.85207e-05 | 0.000177848 / -0.000177836 | 0.000191458 / -0.000191452 | 0.000189993 / -0.000189953 | -2.42414e-06 / 2.46185e-06 | 0.000344898 / -0.000344875 | 5.25286e-05 / -5.25426e-05 | 0.00132405 / -0.00132409 | 0.000380322 / -0.000380314 | 0.000851339 / -0.000851378 |
 | JES EtaIntercalibration Nonclosure PosEta | 0.000155749 / -0.00015573 | -0.00010725 / 0.000107262 | 2.90933e-05 / -2.90866e-05 | -0.000350042 / 0.000350081 | 0.000578403 / -0.000578435 | -2.72504e-05 / 2.72751e-05 | 0.000136443 / -0.000136457 | -0.000176705 / 0.00017667 | 0.00028232 / -0.000282382 | 0.000526709 / -0.000526744 |
 | JES EtaIntercalibration TotalStat | 0.00241025 / -0.00241027 | 0.00272796 / -0.002728 | 0.00122423 / -0.00122424 | 0.00266796 / -0.00266806 | -0.000283948 / 0.000283985 | -0.00105408 / 0.0010541 | 0.00290827 / -0.00290829 | 0.00305016 / -0.00305026 | 0.00767701 / -0.00767745 | 0.00309667 / -0.00309678 |
 | JES Flavor Composition | 0.0355667 / -0.0355722 | 0.0371976 / -0.0372081 | 0.0253055 / -0.0252813 | 0.0445903 / -0.0444854 | 0.0480664 / -0.0480846 | 0.00741427 / -0.00741462 | 0.0567075 / -0.0567335 | 0.0808966 / -0.0796112 | 0.0634817 / -0.063515 | 0.065424 / -0.0654596 |
 | JES Flavor Response | -0.0160029 / 0.0160011 | -0.0161741 / 0.0161724 | -0.0122238 / 0.0122229 | -0.0192345 / 0.019232 | -0.0196605 / 0.0196579 | -0.00331215 / 0.00331199 | -0.0246545 / 0.0246503 | -0.0376852 / 0.0376752 | -0.0301327 / 0.0303347 | -0.0304369 / 0.0304304 |
 | JER DataVsMC AFII | 9.56424e-09 / 9.56424e-09 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER Effective NP1 | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | JER Effective NP2 | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | 8.46013e-06 / -8.45062e-06 | -1.69066e-08 / -1.69066e-08 |
 | JER Effective NP3 | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
