 |       | FCNC      | t#bar{t} + jets      | t#bar{t} +  gam      | VV      | Single Top      | t#bar{t} + V      | W+Gam      | W + jets      | Z + jets      | Z+Gam |
 | b-tag Eigenvar. 14 | 0.000194654 / -0.000194654 | 0.000542029 / -0.000542029 | 0.000199281 / -0.000199281 | -0.000143529 / 0.000143529 | 0.00135357 / -0.00135357 | -0.000294065 / 0.000294065 | 0.000155972 / -0.000155972 | 0.000202928 / -0.000202928 | 0.000375132 / -0.000375132 | 0.000359052 / -0.000359052 |
 | b-tag Eigenvar. 15 | 0.00134108 / -0.00134108 | 0.0015832 / -0.0015832 | 0.00180197 / -0.00180197 | 1.68346e-05 / -1.68346e-05 | 0.00131813 / -0.00131813 | 0.00356962 / -0.00356962 | 0.000792742 / -0.000792742 | 0.000705211 / -0.000705211 | 0.000601353 / -0.000601353 | 0.00123923 / -0.00123923 |
 | b-tag Eigenvar. 16 | 0.000673638 / -0.000673638 | -0.000713565 / 0.000713565 | 0.000475878 / -0.000475878 | -0.000375467 / 0.000375467 | -0.00150243 / 0.00150243 | -0.00256496 / 0.00256496 | 0.000404336 / -0.000404336 | 0.000358841 / -0.000358841 | -0.000282613 / 0.000282613 | 0.000424271 / -0.000424271 |
 | b-tag Eigenvar. 17 | -0.000424547 / 0.000424547 | -0.00116995 / 0.00116995 | -0.00115675 / 0.00115675 | -0.000563416 / 0.000563416 | -0.000846012 / 0.000846012 | -0.00148209 / 0.00148209 | -0.000326715 / 0.000326715 | -0.000216879 / 0.000216879 | -0.000515185 / 0.000515185 | -0.000693134 / 0.000693134 |
 | b-tag Eigenvar. 18 | 0.00127124 / -0.00127124 | 0.00239287 / -0.00239287 | 0.00223369 / -0.00223369 | 0.00048336 / -0.00048336 | 0.00178753 / -0.00178753 | 0.00302481 / -0.00302481 | 0.00114209 / -0.00114209 | 0.000854564 / -0.000854564 | 0.00103743 / -0.00103743 | 0.00194188 / -0.00194188 |
 | b-tag Eigenvar. 19 | 0.00151219 / -0.00151219 | 0.00217834 / -0.00217834 | 0.00161422 / -0.00161422 | 0.00106236 / -0.00106236 | 0.000990876 / -0.000990876 | 0.00254162 / -0.00254162 | 0.000992022 / -0.000992022 | 0.000561549 / -0.000561549 | 0.000415937 / -0.000415937 | 0.00188831 / -0.00188831 |
 | b-tag Eigenvar. 20 | 0.000264319 / -0.000264319 | 0.000232934 / -0.000232934 | 0.000239649 / -0.000239649 | -7.44059e-06 / 7.44059e-06 | 0.000150864 / -0.000150864 | -1.28411e-05 / 1.28411e-05 | 5.1536e-05 / -5.1536e-05 | 7.78763e-05 / -7.78763e-05 | 6.44164e-05 / -6.44164e-05 | 0.000268532 / -0.000268532 |
 | b-tag Eigenvar. 21 | -2.01854e-05 / 2.01854e-05 | -0.000263903 / 0.000263903 | -0.000187076 / 0.000187076 | -6.15816e-05 / 6.15816e-05 | 0.000656956 / -0.000656956 | 0.00064857 / -0.00064857 | 0.000122936 / -0.000122936 | 2.27812e-05 / -2.27812e-05 | -0.000246941 / 0.000246941 | 0.000370289 / -0.000370289 |
 | b-tag Eigenvar. 22 | -0.0011559 / 0.0011559 | -0.00041621 / 0.00041621 | -0.000548005 / 0.000548005 | -0.00010204 / 0.00010204 | -0.00107012 / 0.00107012 | -0.00154137 / 0.00154137 | -0.000553703 / 0.000553703 | -0.00058996 / 0.00058996 | -0.000214542 / 0.000214542 | -0.00146735 / 0.00146735 |
 | b-tag Eigenvar. 23 | -0.000295838 / 0.000295838 | 0.000713121 / -0.000713121 | 0.000368922 / -0.000368922 | 0.000132546 / -0.000132546 | 0.000609772 / -0.000609772 | -0.000389557 / 0.000389557 | -0.000439237 / 0.000439237 | 0.000577348 / -0.000577348 | 0.000109968 / -0.000109968 | -0.000537878 / 0.000537878 |
 | b-tag Eigenvar. 24 | 1.17705e-05 / -1.17705e-05 | -0.000741208 / 0.000741208 | -0.000388609 / 0.000388609 | -0.000112339 / 0.000112339 | -0.00108899 / 0.00108899 | -0.00054771 / 0.00054771 | -3.18998e-05 / 3.18998e-05 | 6.52908e-05 / -6.52908e-05 | -9.98275e-05 / 9.98275e-05 | -0.000167386 / 0.000167386 |
 | b-tag Eigenvar. 25 | -1.83265e-05 / 1.83265e-05 | 0.0010014 / -0.0010014 | 0.000690642 / -0.000690642 | 0.000311079 / -0.000311079 | 0.000366526 / -0.000366526 | -0.00158405 / 0.00158405 | -0.000384198 / 0.000384198 | 2.49709e-06 / -2.49709e-06 | 0.000313477 / -0.000313477 | -0.000889617 / 0.000889617 |
 | b-tag Eigenvar. 26 | 0.00155805 / -0.00155805 | 0.00226746 / -0.00226746 | 0.00203375 / -0.00203375 | 0.000794597 / -0.000794597 | 0.000976952 / -0.000976952 | 0.003576 / -0.003576 | 0.00146111 / -0.00146111 | 0.000762716 / -0.000762716 | 0.000935936 / -0.000935936 | 0.00173919 / -0.00173919 |
 | b-tag Eigenvar. 27 | -1.76183e-05 / 1.76183e-05 | 0.00039015 / -0.00039015 | 0.000108851 / -0.000108851 | 0.000208462 / -0.000208462 | 0.000503393 / -0.000503393 | 0.000546417 / -0.000546417 | 0.000389103 / -0.000389103 | 0.000277906 / -0.000277906 | 0.000141277 / -0.000141277 | 0.000407725 / -0.000407725 |
 | b-tag Eigenvar. 28 | 0.000175533 / -0.000175533 | 0.000382145 / -0.000382145 | 0.0003663 / -0.0003663 | 0.00012725 / -0.00012725 | 0.000288061 / -0.000288061 | 0.000918349 / -0.000918349 | 0.000204491 / -0.000204491 | -0.000306852 / 0.000306852 | 0.000191641 / -0.000191641 | 0.000210828 / -0.000210828 |
 | b-tag Eigenvar. 29 | -0.00034178 / 0.00034178 | 0.000174231 / -0.000174231 | 9.76114e-06 / -9.76114e-06 | -0.000135511 / 0.000135511 | 0.000155681 / -0.000155681 | -0.000349691 / 0.000349691 | 0.00021239 / -0.00021239 | -0.000243389 / 0.000243389 | 0.000165978 / -0.000165978 | 2.24104e-05 / -2.24104e-05 |
 | b-tag Eigenvar. 30 | 0.000426489 / -0.000426489 | -0.000575881 / 0.000575881 | -0.00045288 / 0.00045288 | 0.000362646 / -0.000362646 | -0.000251424 / 0.000251424 | -0.000658118 / 0.000658118 | 0.000220226 / -0.000220226 | 0.000138996 / -0.000138996 | 0.000213583 / -0.000213583 | 0.000158915 / -0.000158915 |
 | b-tag Eigenvar. 31 | 6.09879e-05 / -6.09879e-05 | -0.000603417 / 0.000603417 | -0.00032885 / 0.00032885 | -4.10581e-05 / 4.10581e-05 | -0.000624939 / 0.000624939 | -0.000679599 / 0.000679599 | 9.71091e-05 / -9.71091e-05 | 5.71906e-05 / -5.71906e-05 | 0.000948125 / -0.000948125 | -5.8458e-05 / 5.8458e-05 |
 | b-tag Eigenvar. 32 | 0.00116174 / -0.00116174 | 0.00110803 / -0.00110803 | 0.00114322 / -0.00114322 | 0.000493291 / -0.000493291 | 0.000860806 / -0.000860806 | 0.000471843 / -0.000471843 | 0.000404712 / -0.000404712 | 0.000300466 / -0.000300466 | 0.000395663 / -0.000395663 | 0.000390903 / -0.000390903 |
 | b-tag Eigenvar. 33 | -0.000356652 / 0.000356652 | -0.000608861 / 0.000608861 | -0.000549957 / 0.000549957 | 0.000121365 / -0.000121365 | -0.000233738 / 0.000233738 | -0.000784846 / 0.000784846 | -0.000787899 / 0.000787899 | -9.61982e-06 / 9.61982e-06 | -0.000107462 / 0.000107462 | -0.000267558 / 0.000267558 |
 | b-tag Eigenvar. 34 | 0.000330621 / -0.000330621 | -0.000597227 / 0.000597227 | -0.000722037 / 0.000722037 | 0.000477696 / -0.000477696 | 5.81448e-05 / -5.81448e-05 | -0.000517506 / 0.000517506 | 0.000148637 / -0.000148637 | 0.000163498 / -0.000163498 | -0.00161684 / 0.00161684 | 9.81772e-05 / -9.81772e-05 |
 | b-tag Eigenvar. 35 | 0.000486329 / -0.000486329 | 0.000585363 / -0.000585363 | 0.00038502 / -0.00038502 | -0.00179557 / 0.00179557 | 0.000865491 / -0.000865491 | 0.000900433 / -0.000900433 | 6.13778e-05 / -6.13778e-05 | 0.000278374 / -0.000278374 | -0.0001747 / 0.0001747 | 0.000319893 / -0.000319893 |
 | b-tag Eigenvar. 36 | -0.000769157 / 0.000769157 | -0.000877718 / 0.000877718 | -0.00095168 / 0.00095168 | -0.00024085 / 0.00024085 | -0.00134841 / 0.00134841 | -0.000322957 / 0.000322957 | -0.000489135 / 0.000489135 | -3.24478e-05 / 3.24478e-05 | -0.000559133 / 0.000559133 | -0.000488171 / 0.000488171 |
 | b-tag Eigenvar. 37 | -0.00166782 / 0.00166782 | -0.00218081 / 0.00218081 | -0.00201538 / 0.00201538 | -0.00120811 / 0.00120811 | -0.00109064 / 0.00109064 | -0.00118286 / 0.00118286 | -0.000744771 / 0.000744771 | -0.000484924 / 0.000484924 | -0.00136066 / 0.00136066 | -0.000824468 / 0.000824468 |
 | b-tag Eigenvar. 38 | 0.000548559 / -0.000548559 | 0.000700206 / -0.000700206 | 0.000593626 / -0.000593626 | 0.00114372 / -0.00114372 | 0.00037616 / -0.00037616 | 0.000457397 / -0.000457397 | 9.44136e-05 / -9.44136e-05 | 0.000473919 / -0.000473919 | -0.000505818 / 0.000505818 | 0.000304175 / -0.000304175 |
 | b-tag Eigenvar. 39 | 0.00140969 / -0.00140969 | 0.00176923 / -0.00176923 | 0.00147781 / -0.00147781 | 0.000834026 / -0.000834026 | 0.00123128 / -0.00123128 | 0.000372974 / -0.000372974 | 0.000974031 / -0.000974031 | 0.00131233 / -0.00131233 | 0.000672824 / -0.000672824 | 0.00121882 / -0.00121882 |
 | b-tag Eigenvar. 40 | 0.000523065 / -0.000523065 | 0.000201234 / -0.000201234 | 0.000567833 / -0.000567833 | -0.000192741 / 0.000192741 | 0.000718989 / -0.000718989 | 0.000525968 / -0.000525968 | -0.000138279 / 0.000138279 | -0.0001334 / 0.0001334 | -0.000135371 / 0.000135371 | -0.000141808 / 0.000141808 |
 | b-tag Eigenvar. 41 | -0.00114493 / 0.00114493 | -0.00110164 / 0.00110164 | -0.00108028 / 0.00108028 | -0.000138232 / 0.000138232 | -0.00122388 / 0.00122388 | -0.000958853 / 0.000958853 | -0.000134142 / 0.000134142 | -8.03799e-05 / 8.03799e-05 | -0.000616362 / 0.000616362 | -0.000207372 / 0.000207372 |
 | b-tag Eigenvar. 42 | -0.00228427 / 0.00228427 | -0.00256792 / 0.00256792 | -0.00224448 / 0.00224448 | -0.000420781 / 0.000420781 | -0.00288173 / 0.00288173 | -0.00208656 / 0.00208656 | -0.000939162 / 0.000939162 | -0.00042849 / 0.00042849 | -0.00133332 / 0.00133332 | -0.0011609 / 0.0011609 |
 | b-tag Eigenvar. 43 | 0.0006053 / -0.0006053 | 0.000347564 / -0.000347564 | 0.000531917 / -0.000531917 | 0.000139682 / -0.000139682 | 0.00168122 / -0.00168122 | 0.000401959 / -0.000401959 | -0.000149374 / 0.000149374 | -9.01732e-06 / 9.01732e-06 | 9.5597e-05 / -9.5597e-05 | 3.2269e-05 / -3.2269e-05 |
 | b-tag Eigenvar. 44 | 0.000453488 / -0.000453488 | 0.000462301 / -0.000462301 | 0.000461731 / -0.000461731 | 0.000659833 / -0.000659833 | -0.0005765 / 0.0005765 | -0.000159738 / 0.000159738 | -9.2455e-05 / 9.2455e-05 | -5.72841e-05 / 5.72841e-05 | 3.91559e-06 / -3.91559e-06 | -6.95869e-06 / 6.95869e-06 |
 | b-tag Eigenvar. 45 | -0.00120069 / 0.00120069 | -0.00132428 / 0.00132428 | -0.00137645 / 0.00137645 | -9.24038e-05 / 9.24038e-05 | -0.00118349 / 0.00118349 | -0.00164137 / 0.00164137 | -0.000420619 / 0.000420619 | -0.000716618 / 0.000716618 | -0.000925217 / 0.000925217 | -0.000161388 / 0.000161388 |
 | b-tag Eigenvar. 45 | -0.00120069 / 0.00120069 | -0.00132428 / 0.00132428 | -0.00137645 / 0.00137645 | -9.24038e-05 / 9.24038e-05 | -0.00118349 / 0.00118349 | -0.00164137 / 0.00164137 | -0.000420619 / 0.000420619 | -0.000716618 / 0.000716618 | -0.000925217 / 0.000925217 | -0.000161388 / 0.000161388 |
 | Muon momentum resolution (ID) | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 0.000198183 / -0.000198174 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | Muon momentum resolution (MS) | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 0.000123729 / -0.00012372 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | Muon momentum scale | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 0.000123729 / -0.00012372 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | Muon Sagitta ResBias | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | Muon Sagitta Rho | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | Met ResoPara | -0.00034252 / 0.000342523 | 0.00309496 / -0.00309478 | 0.00864718 / -0.00864573 | -0.00576463 / 0.00576523 | -0.000143035 / 0.000143035 | 0.00632333 / -0.00632257 | -0.0181763 / 0.018182 | 0.0446789 / -0.0446346 | -0.0965705 / 0.0966729 | -0.0242287 / 0.0242385 |
 | Met ResoPerp | 0.00224848 / -0.00224852 | 0.000415292 / -0.000415294 | 0.00387727 / -0.00387738 | -0.00116453 / 0.00116452 | -0.00764611 / 0.00764567 | 0.0613388 / -0.0613627 | -0.0268613 / 0.0268556 | 0.0470274 / -0.0470419 | -0.0618146 / 0.0617822 | -0.0113326 / 0.0113316 |
 | MET Scale | 0.000940836 / -0.000940848 | 0.00323854 / -0.00323863 | -0.000938446 / 0.000938449 | -0.0123779 / 0.0123767 | 5.78992e-09 / 5.88048e-09 | -0.00260157 / 0.00260154 | 0.0076743 / -0.00767472 | -0.00401755 / 0.0040174 | -0.0381201 / 0.0381088 | -0.17383 / 0.173575 |
 | Electron energy resolution | -7.62765e-05 / 7.6271e-05 | -0.000799393 / 0.00079937 | -0.00159404 / 0.00159402 | -0.00271688 / 0.00271679 | 0.0198016 / -0.0198049 | -0.00159355 / 0.00159346 | -0.0230958 / 0.0230913 | 0.0113908 / -0.0113919 | -0.00618197 / 0.00618165 | -0.156722 / 0.156512 |
 | Electron energy scale | 0.0103345 / -0.0103333 | 0.0171551 / -0.017152 | 0.0100296 / -0.0100285 | -0.0165876 / 0.0165913 | -0.0143948 / 0.0143976 | 0.00963599 / -0.0096349 | 0.0342615 / -0.0342503 | 0.020626 / -0.0206215 | -0.00234069 / 0.00352908 | 0.149902 / -0.149901 |
 | AF2 Electron energy scale | 0.0028616 / -0.0028616 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | BJES Response | 0.00523881 / -0.00523879 | 0.00692284 / -0.00692282 | -0.00131152 / 0.00131153 | -0.00121289 / 0.00121287 | 0.00631996 / -0.00631991 | 0.00830541 / -0.00830535 | 0.00402701 / -0.00402704 | -0.0154102 / 0.0154106 | 0.0112503 / -0.0112502 | -0.000351264 / 0.000351273 |
 | JES EffectiveNP Detector1 | 0.000637851 / -0.00063786 | -0.00450269 / 0.00450254 | -0.000249554 / 0.000249563 | 0.015435 / -0.0154365 | -0.0129182 / 0.0129171 | -0.000980246 / 0.00098026 | 0.00161377 / -0.00161378 | 7.13545e-06 / -7.09542e-06 | -0.0067873 / 0.00678694 | -0.000353163 / 0.000353102 |
 | JES EffectiveNP Detector2 | 0.000286627 / -0.000286632 | -4.88882e-07 / 4.71706e-07 | -0.000214638 / 0.000214648 | 3.37291e-06 / -3.39472e-06 | 1.37865e-07 / -1.26103e-07 | -1.02183e-06 / 9.48049e-07 | -6.19177e-07 / 6.34554e-07 | -1.80681e-07 / 1.5404e-07 | 2.73332e-05 / -2.73292e-05 | -1.1676e-06 / 1.17641e-06 |
 | JES EffectiveNP Mixed1 | 0.000804832 / -0.000804842 | -0.00719728 / 0.00719692 | -0.00058652 / 0.000586527 | 0.0154412 / -0.0154427 | -0.0129497 / 0.0129486 | -0.011441 / 0.0114402 | 0.00142722 / -0.00142721 | -2.49171e-05 / 2.48907e-05 | -0.00686908 / 0.00686877 | -0.000349876 / 0.000349815 |
 | JES EffectiveNP Mixed2 | -0.000598706 / 0.000598698 | 0.00823579 / -0.00823621 | 0.000558895 / -0.000558948 | -0.0154248 / 0.015423 | 0.012917 / -0.0129182 | 0.0145762 / -0.0145778 | 0.0011435 / -0.0011435 | -7.7544e-06 / 7.72796e-06 | 0.00822538 / -0.00822588 | 0.164011 / -0.164226 |
 | JES EffectiveNP Mixed3 | 0.0002863 / -0.000286306 | -0.00118623 / 0.00118621 | -0.000153667 / 0.000153676 | 0.0167145 / -0.0167164 | -0.0129333 / 0.0129322 | 1.78037e-06 / -1.76049e-06 | 0.000751157 / -0.000751145 | -5.12005e-07 / 4.85542e-07 | 2.06506e-05 / -2.07104e-05 | 3.01761e-06 / -3.00886e-06 |
 | JES EffectiveNP Modelling1 | 0.0117971 / -0.0117963 | 0.00659836 / -0.00659812 | -0.00563267 / 0.00563288 | 0.0088167 / 0.0642047 | -0.0271603 / 0.0271661 | -0.00169287 / 0.00169282 | 0.0349617 / -0.0349565 | -0.0281067 / 0.028113 | 0.0480997 / -0.0480918 | 0.0271264 / -0.0271229 |
 | JES EffectiveNP Modelling2 | -0.000174277 / 0.000174272 | 0.000327429 / -0.000327447 | 0.00121959 / -0.00121959 | -0.0180107 / 0.0180085 | 0.0129343 / -0.0129354 | -0.00866389 / 0.0086634 | -0.00408714 / 0.00408698 | 1.57798e-05 / -1.58062e-05 | -0.01387 / 0.0138687 | 0.00369889 / -0.00369898 |
 | JES EffectiveNP Modelling3 | -0.000744115 / 0.000744105 | 0.00149222 / -0.00149225 | -0.00147725 / 0.00147724 | 0.0179644 / -0.0179669 | -0.0129325 / 0.0129312 | 0.00960078 / -0.00960146 | 0.000962693 / -0.000962685 | 3.52159e-07 / -3.78598e-07 | 0.00993237 / -0.00993312 | 0.000501941 / -0.000501934 |
 | JES EffectiveNP Modelling4 | 0.000189928 / -0.000189933 | -0.00126331 / 0.00126328 | -0.000416246 / 0.000416254 | 3.42358e-06 / -3.37217e-06 | -0.0129332 / 0.0129321 | -4.55925e-07 / 4.75812e-07 | -3.66621e-06 / 3.68148e-06 | -3.7892e-07 / 4.18955e-07 | 2.8107e-05 / -2.81031e-05 | 2.05885e-06 / -2.0501e-06 |
 | JES EffectiveNP Stat1 | 0.000198457 / -0.000198463 | -0.00356561 / 0.00356561 | -0.00105886 / 0.0010588 | 0.0154228 / -0.0154244 | -0.0129316 / 0.0129304 | -0.000974555 / 0.000974475 | 0.0012871 / -0.00128716 | 8.13279e-06 / -8.15925e-06 | 1.99496e-05 / -1.99457e-05 | 0.000151761 / -0.000151753 |
 | JES EffectiveNP Stat2 | -0.000644005 / 0.000643997 | 0.00451666 / -0.00451683 | 0.00179877 / -0.00179879 | -0.0167341 / 0.0167321 | 0.0128938 / -0.012895 | 0.00289977 / -0.00289981 | -0.00481274 / 0.00481259 | 5.24511e-05 / -5.24776e-05 | -0.00121565 / 0.00121564 | 0.0095391 / -0.00953976 |
 | JES EffectiveNP Stat3 | -0.000151372 / 0.000151367 | 0.00216515 / -0.0021652 | 7.30835e-07 / -7.21616e-07 | 0.0012716 / -0.00127163 | -0.0129246 / 0.0129234 | -1.66576e-06 / 1.68563e-06 | 1.31413e-06 / -1.29887e-06 | -1.30873e-06 / 1.34873e-06 | 0.00993033 / -0.00993107 | 9.51492e-06 / -9.50617e-06 |
 | JES EffectiveNP Stat4 | 0.000272132 / -0.000272138 | -0.00149808 / 0.00149805 | 0.000674687 / -0.000674742 | -0.0166993 / 0.0166975 | 0.0129398 / -0.0129409 | -9.12111e-06 / 9.04783e-06 | 0.000330144 / -0.00033013 | 2.19545e-07 / -2.46007e-07 | 3.13561e-05 / -3.13521e-05 | -0.00089523 / 0.000895234 |
 | JES EffectiveNP Stat5 | -0.000130816 / 0.000130811 | -6.74313e-05 / 6.74142e-05 | 1.1019e-05 / -1.10703e-05 | -0.00127632 / 0.00127636 | 0.0129183 / -0.0129196 | -1.66572e-06 / 1.5925e-06 | -0.000757014 / 0.000757025 | -5.78003e-07 / 6.18003e-07 | 3.77607e-05 / -3.77568e-05 | 0.000543205 / -0.000543198 |
 | JES EffectiveNP Stat6 | -9.72542e-05 / 9.72487e-05 | -0.00514177 / 0.00514158 | 0.000508201 / -0.000508194 | 3.71586e-06 / -3.66446e-06 | -0.0129319 / 0.0129307 | 4.01666e-06 / -3.99677e-06 | 0.000749411 / -0.000749462 | 7.66737e-06 / -7.62734e-06 | 2.09055e-05 / -2.09016e-05 | 3.83939e-06 / -3.83064e-06 |
 | JES EtaIntercalibration Modeling | 0.00417451 / -0.00417468 | -0.0098309 / 0.00982998 | -0.00303525 / 0.00303517 | 0.0071218 / -0.00712229 | -0.0252193 / 0.0252134 | -0.016892 / 0.0168894 | -0.0103614 / 0.0103604 | -0.0386988 / 0.0386849 | -0.0381094 / 0.0380959 | -0.0319197 / 0.0319103 |
 | JES EtaIntercalibration Nonclosure HighE | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | JES EtaIntercalibration Nonclosure NegEta | -7.57994e-05 / 7.5794e-05 | -0.000536213 / 0.000536194 | -5.59575e-08 / 6.5185e-08 | -0.00317076 / 0.00317068 | 5.84267e-09 / 5.8403e-09 | 1.03125e-07 / -8.32373e-08 | 1.00395e-06 / -9.88672e-07 | 2.00218e-08 / 2.00137e-08 | -0.00996705 / 0.00996633 | -0.00470661 / 0.00470647 |
 | JES EtaIntercalibration Nonclosure PosEta | 0.000169616 / -0.000169621 | -0.000629615 / 0.000629596 | 6.74817e-05 / -6.74725e-05 | -1.08292e-08 / -1.08359e-08 | 7.13921e-08 / -5.97092e-08 | 9.94099e-09 / 9.94711e-09 | -8.01862e-07 / 8.17137e-07 | 2.00115e-08 / 2.00238e-08 | 0.0151424 / -0.015144 | 7.28568e-08 / -6.41051e-08 |
 | JES EtaIntercalibration TotalStat | 0.000866034 / -0.000866046 | -0.00392398 / 0.00392385 | -0.000881853 / 0.000881796 | 0.0154349 / -0.0154367 | -0.00570765 / 0.00570742 | -0.00473111 / 0.00473096 | 0.0041518 / -0.00415192 | -0.0239187 / 0.0239144 | -0.0111663 / 0.0111653 | -0.179909 / 0.179648 |
 | JES Flavor Composition | 0.0098774 / -0.00987807 | 0.00118944 / -0.00118946 | -0.00565671 / 0.00565652 | 0.0079047 / 0.0690065 | -0.0496552 / 0.0496421 | -0.0272232 / 0.0272189 | 0.0673435 / -0.0673814 | -0.0506674 / 0.0506539 | -0.0224106 / 0.0224076 | 0.0629398 / -0.0629725 |
 | JES Flavor Response | -0.00658277 / 0.00658248 | 0.00925821 / -0.00925877 | 0.00280391 / -0.00280396 | 0.0787777 / -0.0788111 | 0.0269117 / -0.0269161 | -0.0168245 / 0.0168226 | -0.0207452 / 0.0207422 | 0.0298921 / -0.0298975 | 0.00396709 / -0.00396719 | 0.00273611 / -0.00273615 |
 | JER DataVsMC AFII | -2.72659e-09 / -2.72659e-09 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER Effective NP1 | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | JER Effective NP2 | -2.68288e-07 / 2.62835e-07 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | JER Effective NP3 | -2.68288e-07 / 2.62835e-07 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | JER Effective NP4 | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | JER Effective NP5 | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | JER Effective NP6 | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
