 |       | FCNC      | t#bar{t} + jets      | t#bar{t} +  gam      | VV      | Single Top      | t#bar{t} + V      | W+Gam      | W + jets      | Z + jets      | Z+Gam |
 | JES Flavor Response | -nan / -nan | -0.0180183 / 0.0180053 | -0.0117693 / 0.0117637 | -0.0401592 / 0.0400946 | -0.0126851 / 0.0126786 | -0.0109282 / 0.0109234 | -0.0159559 / 0.0159456 | -0.0449211 / 0.0448405 | -0.0330467 / 0.0330028 | -0.025047 / 0.0250217 |
 | JER DataVsMC AFII | -nan / -nan | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER Effective NP1 | -nan / -nan | -2.30116e-08 / -2.30116e-08 | 9.56045e-09 / 9.56045e-09 | -2.67956e-08 / -2.67956e-08 | 2.66273e-08 / 2.66273e-08 | 1.6015e-08 / 1.6015e-08 | -1.05842e-08 / -1.05842e-08 | 1.05152e-08 / 1.05152e-08 | -4.39367e-08 / -4.39367e-08 | 1.67888e-08 / 1.67888e-08 |
 | JER Effective NP2 | -nan / -nan | -2.30116e-08 / -2.30116e-08 | 9.56045e-09 / 9.56045e-09 | -2.67956e-08 / -2.67956e-08 | 2.66273e-08 / 2.66273e-08 | 1.6015e-08 / 1.6015e-08 | -1.05842e-08 / -1.05842e-08 | 1.05152e-08 / 1.05152e-08 | -4.39367e-08 / -4.39367e-08 | 1.67888e-08 / 1.67888e-08 |
 | JER Effective NP3 | -nan / -nan | -2.30116e-08 / -2.30116e-08 | 9.56045e-09 / 9.56045e-09 | -2.67956e-08 / -2.67956e-08 | 2.66273e-08 / 2.66273e-08 | 1.6015e-08 / 1.6015e-08 | -1.05842e-08 / -1.05842e-08 | 1.05152e-08 / 1.05152e-08 | -4.39367e-08 / -4.39367e-08 | 1.67888e-08 / 1.67888e-08 |
 | JER Effective NP4 | -nan / -nan | -2.30116e-08 / -2.30116e-08 | 9.56045e-09 / 9.56045e-09 | -2.67956e-08 / -2.67956e-08 | 2.66273e-08 / 2.66273e-08 | 1.6015e-08 / 1.6015e-08 | -1.05842e-08 / -1.05842e-08 | 1.05152e-08 / 1.05152e-08 | -4.39367e-08 / -4.39367e-08 | 1.67888e-08 / 1.67888e-08 |
 | JER Effective NP5 | -nan / -nan | -2.30116e-08 / -2.30116e-08 | 9.56045e-09 / 9.56045e-09 | -2.67956e-08 / -2.67956e-08 | 2.66273e-08 / 2.66273e-08 | 1.6015e-08 / 1.6015e-08 | -1.05842e-08 / -1.05842e-08 | 1.05152e-08 / 1.05152e-08 | -4.39367e-08 / -4.39367e-08 | 1.67888e-08 / 1.67888e-08 |
 | JER Effective NP6 | -nan / -nan | -2.30116e-08 / -2.30116e-08 | 9.56045e-09 / 9.56045e-09 | -2.67956e-08 / -2.67956e-08 | 2.66273e-08 / 2.66273e-08 | 1.6015e-08 / 1.6015e-08 | -1.05842e-08 / -1.05842e-08 | 1.05152e-08 / 1.05152e-08 | -4.39367e-08 / -4.39367e-08 | 1.67888e-08 / 1.67888e-08 |
 | JER Effective NP7 RestTerm | -nan / -nan | -2.30116e-08 / -2.30116e-08 | 9.56045e-09 / 9.56045e-09 | -2.67956e-08 / -2.67956e-08 | 2.66273e-08 / 2.66273e-08 | 1.6015e-08 / 1.6015e-08 | -1.05842e-08 / -1.05842e-08 | 1.05152e-08 / 1.05152e-08 | -4.39367e-08 / -4.39367e-08 | 1.67888e-08 / 1.67888e-08 |
 | JES Pileup OffsetMu | -nan / -nan | -0.00137542 / 0.00137545 | -0.000745655 / 0.00074567 | -0.0170536 / 0.0170516 | -0.00326742 / 0.00326733 | 0.00118463 / -0.00118461 | -0.000640515 / 0.000640491 | 0.00473673 / -0.00473696 | -0.0100822 / 0.0100816 | 0.00833275 / -0.00833326 |
 | JES Pileup NPV | -nan / -nan | 0.00117307 / -0.00117305 | 3.26135e-05 / -3.26601e-05 | 0.00867129 / -0.00867263 | -0.00418258 / 0.00418225 | 0.00140979 / -0.0014098 | -0.000370163 / 0.00037014 | -0.0251161 / 0.0251045 | 0.0132943 / -0.0132975 | -0.0089379 / 0.0089364 |
 | JES Pileup PtTerm | -nan / -nan | -0.000420025 / 0.000419977 | 0.000524166 / -0.000524217 | 0.00414064 / -0.00414087 | 0.000574598 / -0.000574612 | -0.000704883 / 0.000704906 | -0.00252879 / 0.00252878 | -4.33312e-05 / 0.00136028 | 0.0186086 / -0.0186139 | -0.00607663 / 0.00607608 |
 | JES Pileup RhoTopology | -nan / -nan | 0.0287396 / -0.0287667 | 0.0216936 / -0.0217091 | 0.0907059 / -0.0620973 | 0.0162712 / -0.0162799 | 0.0166481 / -0.0166573 | 0.019709 / -0.0197217 | 0.0989387 / -0.0956353 | 0.0405165 / -0.0405703 | 0.0255983 / -0.0256199 |
 | JET PunchThrough AFII | -nan / -nan | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES Relative NonClosure | -nan / -nan | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES SingleParticle HighPt | -nan / -nan | -2.30116e-08 / -2.30116e-08 | 9.56045e-09 / 9.56045e-09 | -2.67956e-08 / -2.67956e-08 | 2.66273e-08 / 2.66273e-08 | 1.6015e-08 / 1.6015e-08 | -1.05842e-08 / -1.05842e-08 | 1.05152e-08 / 1.05152e-08 | -4.39367e-08 / -4.39367e-08 | 1.67888e-08 / 1.67888e-08 |
 | #it{t#bar{t}} cross-section | -nan / -nan | 0.0541943 / -0.0542894 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER DataVsMC | -nan / -nan | -2.30116e-08 / -2.30116e-08 | 9.56045e-09 / 9.56045e-09 | -2.67956e-08 / -2.67956e-08 | 2.66273e-08 / 2.66273e-08 | 1.6015e-08 / 1.6015e-08 | -1.05842e-08 / -1.05842e-08 | 1.05152e-08 / 1.05152e-08 | -4.39367e-08 / -4.39367e-08 | 1.67888e-08 / 1.67888e-08 |
 | JET PunchThrough MC16 | -nan / -nan | -2.30116e-08 / -2.30116e-08 | 1.48468e-05 / -1.48277e-05 | 5.6073e-08 / -2.67956e-08 | -2.21194e-07 / 2.12494e-07 | -0.000415671 / 0.000415621 | -0.000160649 / 0.000160628 | 1.05152e-08 / 1.05152e-08 | -5.94374e-05 / 5.94631e-05 | -9.41892e-07 / 9.01725e-07 |
 | #it{k}(#it{t#bar{t}+#gamma}) | -nan / -nan | 0 / 0 | 0.183621 / -0.175761 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV cross-section | -nan / -nan | 0 / 0 | 0 / 0 | 0.0595802 / -0.0596046 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Single top cross-section | -nan / -nan | 0 / 0 | 0 / 0 | 0 / 0 | 0.0495694 / -0.0495902 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #it{k}(#it{W+#gamma}) | -nan / -nan | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.179646 / -0.179646 | 0 / 0 | 0 / 0 | 0 / 0 |
 | V+jets cross-section | -nan / -nan | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0488225 / -0.0488786 | 0.0488225 / -0.0488786 | 0.0488225 / -0.0488786 |
