 |       | FCNC      | t#bar{t} + jets      | t#bar{t} +  gam      | VV      | Single Top      | t#bar{t} + V      | W+Gam      | W + jets      | Z + jets      | Z+Gam |
 | JES Flavor Response | -nan / -nan | -0.010407 / 0.0104026 | -0.0112058 / 0.0112007 | -0.0165368 / 0.0165257 | 0.00770266 / -0.00689026 | -0.00158241 / 0.00367052 | -0.0239817 / 0.0239586 | -0.0472191 / 0.04713 | -0.0155359 / 0.0155262 | -0.0197322 / 0.0197166 |
 | JER DataVsMC AFII | -nan / -nan | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER Effective NP1 | -nan / -nan | -3.928e-09 / -3.928e-09 | -6.08112e-09 / -6.08112e-09 | 1.22091e-09 / 1.22091e-09 | 3.11095e-08 / 3.11095e-08 | -1.4315e-08 / -1.4315e-08 | -1.46832e-08 / -1.46832e-08 | 1.19365e-10 / 1.19365e-10 | -8.68663e-09 / -8.68663e-09 | 4.71128e-08 / 4.71128e-08 |
 | JER Effective NP2 | -nan / -nan | -3.928e-09 / -3.928e-09 | -6.08112e-09 / -6.08112e-09 | 1.22091e-09 / 1.22091e-09 | 3.11095e-08 / 3.11095e-08 | -1.4315e-08 / -1.4315e-08 | -1.46832e-08 / -1.46832e-08 | 1.19365e-10 / 1.19365e-10 | -8.68663e-09 / -8.68663e-09 | 4.71128e-08 / 4.71128e-08 |
 | JER Effective NP3 | -nan / -nan | -3.928e-09 / -3.928e-09 | -6.08112e-09 / -6.08112e-09 | 1.22091e-09 / 1.22091e-09 | 3.11095e-08 / 3.11095e-08 | -1.4315e-08 / -1.4315e-08 | -1.46832e-08 / -1.46832e-08 | 1.19365e-10 / 1.19365e-10 | -8.68663e-09 / -8.68663e-09 | 4.71128e-08 / 4.71128e-08 |
 | JER Effective NP4 | -nan / -nan | -3.928e-09 / -3.928e-09 | -6.08112e-09 / -6.08112e-09 | 1.22091e-09 / 1.22091e-09 | 3.11095e-08 / 3.11095e-08 | -1.4315e-08 / -1.4315e-08 | -1.46832e-08 / -1.46832e-08 | 1.19365e-10 / 1.19365e-10 | -8.68663e-09 / -8.68663e-09 | 4.71128e-08 / 4.71128e-08 |
 | JER Effective NP5 | -nan / -nan | -3.928e-09 / -3.928e-09 | -6.08112e-09 / -6.08112e-09 | 1.22091e-09 / 1.22091e-09 | 3.11095e-08 / 3.11095e-08 | -1.4315e-08 / -1.4315e-08 | -1.46832e-08 / -1.46832e-08 | 1.19365e-10 / 1.19365e-10 | -8.68663e-09 / -8.68663e-09 | 4.71128e-08 / 4.71128e-08 |
 | JER Effective NP6 | -nan / -nan | -3.928e-09 / -3.928e-09 | -6.08112e-09 / -6.08112e-09 | 1.22091e-09 / 1.22091e-09 | 3.11095e-08 / 3.11095e-08 | -1.4315e-08 / -1.4315e-08 | -1.46832e-08 / -1.46832e-08 | 1.19365e-10 / 1.19365e-10 | -8.68663e-09 / -8.68663e-09 | 4.71128e-08 / 4.71128e-08 |
 | JER Effective NP7 RestTerm | -nan / -nan | -3.928e-09 / -3.928e-09 | -6.08112e-09 / -6.08112e-09 | 1.22091e-09 / 1.22091e-09 | 3.11095e-08 / 3.11095e-08 | -1.4315e-08 / -1.4315e-08 | -1.46832e-08 / -1.46832e-08 | 1.19365e-10 / 1.19365e-10 | -8.68663e-09 / -8.68663e-09 | 4.71128e-08 / 4.71128e-08 |
 | JES Pileup OffsetMu | -nan / -nan | -0.00221678 / 0.00221674 | 0.00137373 / -0.00137376 | 0.00120759 / -0.0012076 | 0.00229237 / -0.00229243 | 0.00118841 / -0.00118834 | -0.000757115 / 0.000757082 | 0.00313493 / -0.003135 | -0.000821093 / 0.000821071 | 0.00148404 / -0.00148408 |
 | JES Pileup NPV | -nan / -nan | 0.00220752 / -0.00220762 | 0.00138384 / -0.00138388 | 0.00390736 / -0.00390763 | -0.000156504 / 0.000156487 | -0.00406581 / 0.00406559 | 0.000206435 / -0.000206404 | 0.0156171 / -0.0156216 | 0.00440638 / -0.00440675 | 0.0014301 / -0.00143016 |
 | JES Pileup PtTerm | -nan / -nan | -0.000113232 / 0.000113224 | -0.000935683 / 0.000935657 | 0.000134175 / -0.000134173 | 1.12702e-06 / -1.14407e-06 | -0.000227803 / 0.000228873 | -0.00135401 / 0.00135402 | 0.00147413 / -0.00147416 | 0.00322289 / -0.00322307 | -0.00175799 / 0.00175792 |
 | JES Pileup RhoTopology | -nan / -nan | 0.0143088 / -0.0143155 | 0.00847952 / -0.00848191 | 0.0201068 / -0.0201201 | 0.0029598 / -0.00296011 | -0.00488676 / 0.00488605 | 0.0288165 / -0.0288438 | 0.055174 / -0.0552736 | 0.00207499 / -0.00207515 | 0.0296176 / -0.0296463 |
 | JET PunchThrough AFII | -nan / -nan | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES Relative NonClosure | -nan / -nan | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES SingleParticle HighPt | -nan / -nan | -3.928e-09 / -3.928e-09 | -6.08112e-09 / -6.08112e-09 | 1.22091e-09 / 1.22091e-09 | 3.11095e-08 / 3.11095e-08 | -1.4315e-08 / -1.4315e-08 | -1.46832e-08 / -1.46832e-08 | 1.19365e-10 / 1.19365e-10 | -8.68663e-09 / -8.68663e-09 | 4.71128e-08 / 4.71128e-08 |
 | #it{t#bar{t}} cross-section | -nan / -nan | 0.0541943 / -0.0542894 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER DataVsMC | -nan / -nan | -3.928e-09 / -3.928e-09 | -6.08112e-09 / -6.08112e-09 | 1.22091e-09 / 1.22091e-09 | 3.11095e-08 / 3.11095e-08 | -1.4315e-08 / -1.4315e-08 | -1.46832e-08 / -1.46832e-08 | 1.19365e-10 / 1.19365e-10 | -8.68663e-09 / -8.68663e-09 | 4.71128e-08 / 4.71128e-08 |
 | JET PunchThrough MC16 | -nan / -nan | 7.74668e-08 / -8.53228e-08 | 5.10269e-07 / -5.22431e-07 | -5.21505e-06 / 5.21749e-06 | 0.00301201 / -0.00301203 | 8.78578e-07 / -7.95596e-07 | 6.81451e-06 / -6.78235e-06 | 0.000895737 / -0.000895737 | 1.38089e-06 / -1.39826e-06 | -6.54081e-08 / 4.71128e-08 |
 | #it{k}(#it{t#bar{t}+#gamma}) | -nan / -nan | 0 / 0 | 0.183621 / -0.175761 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV cross-section | -nan / -nan | 0 / 0 | 0 / 0 | 0.0595802 / -0.0596046 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Single top cross-section | -nan / -nan | 0 / 0 | 0 / 0 | 0 / 0 | 0.0495694 / -0.0495902 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #it{k}(#it{W+#gamma}) | -nan / -nan | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.179646 / -0.179646 | 0 / 0 | 0 / 0 | 0 / 0 |
 | V+jets cross-section | -nan / -nan | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0488225 / -0.0488786 | 0.0488225 / -0.0488786 | 0.0488225 / -0.0488786 |
