 |       | FCNC      | t#bar{t} + jets      | t#bar{t} +  gam      | VV      | Single Top      | t#bar{t} + V      | W+Gam      | W + jets      | Z + jets      | Z+Gam |
 | JES EtaIntercalibration Nonclosure NegEta | -0.000614923 / 0.000614924 | 1.63564e-05 / -1.63643e-05 | 0.000406039 / -0.000406051 | -0.000123103 / 0.000123105 | -2.1165e-06 / 2.17872e-06 | 0.000458821 / -0.000458738 | -0.000357717 / 0.000357687 | 0.000214353 / -0.000214353 | -5.69039e-05 / 5.68866e-05 | -2.56077e-05 / 2.57019e-05 |
 | JES EtaIntercalibration Nonclosure PosEta | 0.000156734 / -0.000156733 | -1.9574e-06 / 2.03094e-06 | -0.000236043 / 0.000236031 | -0.00108726 / 0.00108726 | -3.78686e-06 / 3.76954e-06 | -0.000324581 / 0.000324664 | 0.000134908 / -0.000134876 | -0.000248095 / 0.000248095 | 0.0019887 / -0.00198872 | -0.000104147 / 0.000104129 |
 | JES EtaIntercalibration TotalStat | 0.00490924 / -0.00490924 | 0.000854642 / -0.00085465 | 0.000116754 / -0.000116766 | 0.00107465 / -0.00107464 | 2.55638e-05 / -2.55811e-05 | -0.00121412 / 0.0012141 | 0.00353843 / -0.00353846 | 0.00580917 / -0.00580917 | 0.00688972 / -0.00688974 | -0.00133839 / 0.00133837 |
 | JES Flavor Composition | 0.0354924 / -0.0354924 | 0.0291112 / -0.0291112 | 0.0252532 / -0.0252532 | 0.0399345 / -0.0399345 | 0.00918567 / -0.00750904 | 0.0124636 / -0.0115443 | 0.0602409 / -0.0602409 | 0.0953455 / -0.0953455 | 0.0568383 / -0.0568383 | 0.044116 / -0.044116 |
 | JES Flavor Response | -0.0166246 / 0.0166246 | -0.0108403 / 0.0108403 | -0.0116721 / 0.0116721 | -0.0172219 / 0.0172219 | 0.00801872 / -0.007169 | -0.0016724 / 0.00385125 | -0.0249693 / 0.0249694 | -0.0491268 / 0.0491268 | -0.0161801 / 0.0161802 | -0.0205476 / 0.0205477 |
 | JER DataVsMC AFII | 6.64923e-10 / 6.64923e-10 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER Effective NP1 | 6.64923e-10 / 6.64923e-10 | -3.928e-09 / -3.928e-09 | -6.08112e-09 / -6.08112e-09 | 1.22091e-09 / 1.22091e-09 | 3.11095e-08 / 3.11095e-08 | -1.4315e-08 / -1.4315e-08 | -1.46832e-08 / -1.46832e-08 | 1.19365e-10 / 1.19365e-10 | -8.68663e-09 / -8.68663e-09 | 4.71128e-08 / 4.71128e-08 |
 | JER Effective NP2 | 6.64923e-10 / 6.64923e-10 | -3.928e-09 / -3.928e-09 | -6.08112e-09 / -6.08112e-09 | 1.22091e-09 / 1.22091e-09 | 3.11095e-08 / 3.11095e-08 | -1.4315e-08 / -1.4315e-08 | -1.46832e-08 / -1.46832e-08 | 1.19365e-10 / 1.19365e-10 | -8.68663e-09 / -8.68663e-09 | 4.71128e-08 / 4.71128e-08 |
 | JER Effective NP3 | 6.64923e-10 / 6.64923e-10 | -3.928e-09 / -3.928e-09 | -6.08112e-09 / -6.08112e-09 | 1.22091e-09 / 1.22091e-09 | 3.11095e-08 / 3.11095e-08 | -1.4315e-08 / -1.4315e-08 | -1.46832e-08 / -1.46832e-08 | 1.19365e-10 / 1.19365e-10 | -8.68663e-09 / -8.68663e-09 | 4.71128e-08 / 4.71128e-08 |
 | JER Effective NP4 | 6.64923e-10 / 6.64923e-10 | -3.928e-09 / -3.928e-09 | -6.08112e-09 / -6.08112e-09 | 1.22091e-09 / 1.22091e-09 | 3.11095e-08 / 3.11095e-08 | -1.4315e-08 / -1.4315e-08 | -1.46832e-08 / -1.46832e-08 | 1.19365e-10 / 1.19365e-10 | -8.68663e-09 / -8.68663e-09 | 4.71128e-08 / 4.71128e-08 |
 | JER Effective NP5 | 6.64923e-10 / 6.64923e-10 | -3.928e-09 / -3.928e-09 | -6.08112e-09 / -6.08112e-09 | 1.22091e-09 / 1.22091e-09 | 3.11095e-08 / 3.11095e-08 | -1.4315e-08 / -1.4315e-08 | -1.46832e-08 / -1.46832e-08 | 1.19365e-10 / 1.19365e-10 | -8.68663e-09 / -8.68663e-09 | 4.71128e-08 / 4.71128e-08 |
 | JER Effective NP6 | 6.64923e-10 / 6.64923e-10 | -3.928e-09 / -3.928e-09 | -6.08112e-09 / -6.08112e-09 | 1.22091e-09 / 1.22091e-09 | 3.11095e-08 / 3.11095e-08 | -1.4315e-08 / -1.4315e-08 | -1.46832e-08 / -1.46832e-08 | 1.19365e-10 / 1.19365e-10 | -8.68663e-09 / -8.68663e-09 | 4.71128e-08 / 4.71128e-08 |
 | JER Effective NP7 RestTerm | 6.64923e-10 / 6.64923e-10 | -3.928e-09 / -3.928e-09 | -6.08112e-09 / -6.08112e-09 | 1.22091e-09 / 1.22091e-09 | 3.11095e-08 / 3.11095e-08 | -1.4315e-08 / -1.4315e-08 | -1.46832e-08 / -1.46832e-08 | 1.19365e-10 / 1.19365e-10 | -8.68663e-09 / -8.68663e-09 | 4.71128e-08 / 4.71128e-08 |
 | JES Pileup OffsetMu | 0.00180771 / -0.00180771 | -0.00223177 / 0.00223176 | 0.00138304 / -0.00138305 | 0.00121577 / -0.00121577 | 0.00230791 / -0.00230793 | 0.00119646 / -0.00119638 | -0.000762239 / 0.000762209 | 0.00315619 / -0.00315619 | -0.00082665 / 0.000826632 | 0.0014941 / -0.00149412 |
 | JES Pileup NPV | -0.00141716 / 0.00141716 | 0.00224796 / -0.00224797 | 0.00140918 / -0.00140919 | 0.00397897 / -0.00397897 | -0.000159369 / 0.000159352 | -0.00414013 / 0.00414022 | 0.000210214 / -0.000210182 | 0.0159044 / -0.0159044 | 0.00448715 / -0.00448717 | 0.00145629 / -0.00145631 |
 | JES Pileup PtTerm | 0.000717957 / -0.000717956 | -0.000115015 / 0.000115007 | -0.000950413 / 0.000950401 | 0.000136288 / -0.000136286 | 1.14468e-06 / -1.16201e-06 | -0.000231385 / 0.000232473 | -0.00137533 / 0.00137536 | 0.00149735 / -0.00149735 | 0.00327367 / -0.00327369 | -0.00178566 / 0.00178564 |
 | JES Pileup RhoTopology | 0.0165698 / -0.0165698 | 0.0147894 / -0.0147894 | 0.00876381 / -0.00876383 | 0.0207834 / -0.0207834 | 0.00305886 / -0.00305888 | -0.00504988 / 0.00504996 | 0.0297889 / -0.0297888 | 0.0570505 / -0.0570505 | 0.00214441 / -0.00214443 | 0.0306172 / -0.0306171 |
 | JET PunchThrough AFII | 6.64923e-10 / 6.64923e-10 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES Relative NonClosure | -0.00184907 / 0.00184907 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES SingleParticle HighPt | 6.64923e-10 / 6.64923e-10 | -3.928e-09 / -3.928e-09 | -6.08112e-09 / -6.08112e-09 | 1.22091e-09 / 1.22091e-09 | 3.11095e-08 / 3.11095e-08 | -1.4315e-08 / -1.4315e-08 | -1.46832e-08 / -1.46832e-08 | 1.19365e-10 / 1.19365e-10 | -8.68663e-09 / -8.68663e-09 | 4.71128e-08 / 4.71128e-08 |
 | #it{t#bar{t}} cross-section |    nan    | 0.056 / -0.056 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER DataVsMC |    nan    | -3.928e-09 / -3.928e-09 | -6.08112e-09 / -6.08112e-09 | 1.22091e-09 / 1.22091e-09 | 3.11095e-08 / 3.11095e-08 | -1.4315e-08 / -1.4315e-08 | -1.46832e-08 / -1.46832e-08 | 1.19365e-10 / 1.19365e-10 | -8.68663e-09 / -8.68663e-09 | 4.71128e-08 / 4.71128e-08 |
 | JET PunchThrough MC16 |    nan    | 7.74668e-08 / -8.53228e-08 | 5.10269e-07 / -5.22431e-07 | -5.21505e-06 / 5.21749e-06 | 0.00301201 / -0.00301203 | 8.78578e-07 / -7.95596e-07 | 6.81451e-06 / -6.78235e-06 | 0.000895737 / -0.000895737 | 1.38089e-06 / -1.39826e-06 | -6.54081e-08 / 4.71128e-08 |
 | VV cross-section |    nan    | 0 / 0 | 0 / 0 | 0.06 / -0.06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Single top cross-section |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0.05 / -0.05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | V+jets cross-section |    nan    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.05 / -0.05 | 0.05 / -0.05 | 0.05 / -0.05 |
