 |       | FCNC      | t#bar{t} + jets      | t#bar{t} +  gam      | VV      | Single Top      | t#bar{t} + V      | W+Gam      | W + jets      | Z + jets      | Z+Gam |
 | b-tag Eigenvar. 15 | 0.00145611 / -0.00145611 | 0.00243747 / -0.00243747 | 0.00244973 / -0.00244973 | 0.000559536 / -0.000559536 | 0.00208089 / -0.00208089 | 0.00257037 / -0.00257037 | 0.000773428 / -0.000773428 | 0.000692147 / -0.000692147 | 0.00113698 / -0.00113698 | 0.000827086 / -0.000827086 |
 | b-tag Eigenvar. 16 | 0.000683414 / -0.000683414 | 0.000621764 / -0.000621764 | 0.000767793 / -0.000767793 | 0.000225978 / -0.000225978 | 0.00117775 / -0.00117775 | 0.000645174 / -0.000645174 | 0.000481133 / -0.000481133 | 0.000376229 / -0.000376229 | 0.000585451 / -0.000585451 | 6.2528e-05 / -6.2528e-05 |
 | b-tag Eigenvar. 17 | -0.000603031 / 0.000603031 | -0.00135715 / 0.00135715 | -0.0013071 / 0.0013071 | -0.000384305 / 0.000384305 | -0.000983433 / 0.000983433 | -0.00165588 / 0.00165588 | -0.000464355 / 0.000464355 | -0.000339537 / 0.000339537 | -0.000678886 / 0.000678886 | -0.00060516 / 0.00060516 |
 | b-tag Eigenvar. 18 | 0.00141748 / -0.00141748 | 0.00311311 / -0.00311311 | 0.00271174 / -0.00271174 | 0.000545034 / -0.000545034 | 0.00197181 / -0.00197181 | 0.00255015 / -0.00255015 | 0.000986024 / -0.000986024 | 0.000965535 / -0.000965535 | 0.000955719 / -0.000955719 | 0.00118845 / -0.00118845 |
 | b-tag Eigenvar. 19 | 0.00148791 / -0.00148791 | 0.0015349 / -0.0015349 | 0.00143707 / -0.00143707 | 0.00043924 / -0.00043924 | 0.00202249 / -0.00202249 | 0.00158098 / -0.00158098 | 0.000858677 / -0.000858677 | 0.000797542 / -0.000797542 | 0.000755679 / -0.000755679 | 0.00108512 / -0.00108512 |
 | b-tag Eigenvar. 20 | 0.000526776 / -0.000526776 | 0.000382037 / -0.000382037 | 0.000393609 / -0.000393609 | 0.000203481 / -0.000203481 | 0.000996125 / -0.000996125 | 0.000559932 / -0.000559932 | 0.000200031 / -0.000200031 | 7.10764e-05 / -7.10764e-05 | 0.000230288 / -0.000230288 | 0.000256914 / -0.000256914 |
 | b-tag Eigenvar. 21 | -2.58466e-05 / 2.58466e-05 | -0.000202521 / 0.000202521 | -0.000179856 / 0.000179856 | -0.000186166 / 0.000186166 | 9.41727e-05 / -9.41727e-05 | -8.88105e-05 / 8.88105e-05 | 4.97214e-05 / -4.97214e-05 | 5.0343e-05 / -5.0343e-05 | -1.98366e-05 / 1.98366e-05 | 8.04669e-05 / -8.04669e-05 |
 | b-tag Eigenvar. 22 | -0.00107018 / 0.00107018 | -0.000554983 / 0.000554983 | -0.000856569 / 0.000856569 | -0.00062713 / 0.00062713 | -0.00215598 / 0.00215598 | -0.00133167 / 0.00133167 | -0.000694652 / 0.000694652 | -0.00104374 / 0.00104374 | -0.00100006 / 0.00100006 | -0.00118538 / 0.00118538 |
 | b-tag Eigenvar. 23 | -0.000251531 / 0.000251531 | 0.000535228 / -0.000535228 | 0.000684234 / -0.000684234 | 0.000199824 / -0.000199824 | 0.000992085 / -0.000992085 | 0.000873023 / -0.000873023 | 6.72304e-05 / -6.72304e-05 | 0.00030652 / -0.00030652 | 0.000507244 / -0.000507244 | 1.03325e-06 / -1.03325e-06 |
 | b-tag Eigenvar. 24 | -4.95943e-05 / 4.95943e-05 | -0.000445176 / 0.000445176 | -0.000530002 / 0.000530002 | -4.07896e-06 / 4.07896e-06 | -6.84413e-05 / 6.84413e-05 | -0.000733686 / 0.000733686 | -1.01729e-05 / 1.01729e-05 | 0.000176471 / -0.000176471 | 6.34389e-05 / -6.34389e-05 | 6.41783e-05 / -6.41783e-05 |
 | b-tag Eigenvar. 25 | 0.000178042 / -0.000178042 | 0.00110553 / -0.00110553 | 0.000983329 / -0.000983329 | 0.000334003 / -0.000334003 | 0.000297739 / -0.000297739 | 0.000795838 / -0.000795838 | 0.000135257 / -0.000135257 | 0.000162782 / -0.000162782 | 1.9118e-05 / -1.9118e-05 | -0.000117866 / 0.000117866 |
 | b-tag Eigenvar. 26 | 0.00150824 / -0.00150824 | 0.00235656 / -0.00235656 | 0.00223385 / -0.00223385 | 0.000559846 / -0.000559846 | 0.00186952 / -0.00186952 | 0.00212257 / -0.00212257 | 0.000777638 / -0.000777638 | 0.000943871 / -0.000943871 | 0.000977085 / -0.000977085 | 0.00133662 / -0.00133662 |
 | b-tag Eigenvar. 27 | 3.85651e-05 / -3.85651e-05 | 0.000322472 / -0.000322472 | 0.000234619 / -0.000234619 | 0.000120804 / -0.000120804 | 9.60607e-06 / -9.60607e-06 | 0.000138475 / -0.000138475 | 0.000144825 / -0.000144825 | 0.000298147 / -0.000298147 | 0.000149795 / -0.000149795 | 0.000186378 / -0.000186378 |
 | b-tag Eigenvar. 28 | 0.000105661 / -0.000105661 | 0.000267684 / -0.000267684 | 0.000219509 / -0.000219509 | 4.3643e-05 / -4.3643e-05 | 0.00054749 / -0.00054749 | 0.000264566 / -0.000264566 | -8.83416e-05 / 8.83416e-05 | 6.68334e-06 / -6.68334e-06 | 6.47308e-05 / -6.47308e-05 | -1.39637e-05 / 1.39637e-05 |
 | b-tag Eigenvar. 29 | -0.000210949 / 0.000210949 | 1.60417e-06 / -1.60417e-06 | -2.43679e-06 / 2.43679e-06 | -0.000337885 / 0.000337885 | -0.000144285 / 0.000144285 | -0.00013973 / 0.00013973 | -0.000102693 / 0.000102693 | 7.39339e-05 / -7.39339e-05 | -7.56849e-05 / 7.56849e-05 | -6.0605e-05 / 6.0605e-05 |
 | b-tag Eigenvar. 30 | 0.0003359 / -0.0003359 | -0.000662478 / 0.000662478 | -0.000623062 / 0.000623062 | -0.000127474 / 0.000127474 | -0.000210947 / 0.000210947 | -0.000706695 / 0.000706695 | -1.19908e-05 / 1.19908e-05 | 1.06041e-05 / -1.06041e-05 | -5.22864e-06 / 5.22864e-06 | -0.000138316 / 0.000138316 |
 | b-tag Eigenvar. 31 | 5.58066e-05 / -5.58066e-05 | -0.000344384 / 0.000344384 | -0.000383946 / 0.000383946 | -3.41996e-05 / 3.41996e-05 | -0.000184319 / 0.000184319 | -0.000445007 / 0.000445007 | -6.34654e-05 / 6.34654e-05 | -3.2524e-05 / 3.2524e-05 | -0.000126167 / 0.000126167 | -0.000207776 / 0.000207776 |
 | b-tag Eigenvar. 32 | 0.00102637 / -0.00102637 | 0.00125017 / -0.00125017 | 0.0010725 / -0.0010725 | 0.000240605 / -0.000240605 | 0.00103368 / -0.00103368 | 0.000804781 / -0.000804781 | 0.000457022 / -0.000457022 | 0.000429259 / -0.000429259 | 0.000683533 / -0.000683533 | 0.00062129 / -0.00062129 |
 | b-tag Eigenvar. 33 | -0.000422889 / 0.000422889 | -0.000608384 / 0.000608384 | -0.000621001 / 0.000621001 | -0.000105659 / 0.000105659 | -0.000333435 / 0.000333435 | -0.000735861 / 0.000735861 | -0.000105181 / 0.000105181 | -0.000116321 / 0.000116321 | -0.000128949 / 0.000128949 | -0.00020261 / 0.00020261 |
 | b-tag Eigenvar. 34 | 0.000208134 / -0.000208134 | -0.00113731 / 0.00113731 | -0.000968286 / 0.000968286 | 4.8973e-05 / -4.8973e-05 | -0.0006953 / 0.0006953 | -0.000901511 / 0.000901511 | -8.29837e-05 / 8.29837e-05 | 7.8785e-05 / -7.8785e-05 | -0.000105895 / 0.000105895 | -8.27057e-05 / 8.27057e-05 |
 | b-tag Eigenvar. 35 | 0.000484486 / -0.000484486 | 0.000363544 / -0.000363544 | 0.000387886 / -0.000387886 | 0.000288451 / -0.000288451 | 0.000332355 / -0.000332355 | 0.000250547 / -0.000250547 | 0.000128369 / -0.000128369 | 8.64935e-05 / -8.64935e-05 | 0.000161521 / -0.000161521 | 0.000236751 / -0.000236751 |
 | b-tag Eigenvar. 36 | -0.000680617 / 0.000680617 | -0.000866681 / 0.000866681 | -0.000887589 / 0.000887589 | -0.00012388 / 0.00012388 | -0.000664081 / 0.000664081 | -0.000689775 / 0.000689775 | -0.000250133 / 0.000250133 | -0.000380273 / 0.000380273 | -0.000390303 / 0.000390303 | -0.000199309 / 0.000199309 |
 | b-tag Eigenvar. 37 | -0.00167095 / 0.00167095 | -0.00202031 / 0.00202031 | -0.0018674 / 0.0018674 | -0.000673426 / 0.000673426 | -0.00147816 / 0.00147816 | -0.00165185 / 0.00165185 | -0.000582613 / 0.000582613 | -0.000933894 / 0.000933894 | -0.000811848 / 0.000811848 | -0.000766538 / 0.000766538 |
 | b-tag Eigenvar. 38 | 0.000454964 / -0.000454964 | 0.000646499 / -0.000646499 | 0.000631008 / -0.000631008 | -0.000129334 / 0.000129334 | 0.000472932 / -0.000472932 | 0.000712369 / -0.000712369 | 0.000391195 / -0.000391195 | 0.000381612 / -0.000381612 | 0.00032042 / -0.00032042 | 0.000525927 / -0.000525927 |
 | b-tag Eigenvar. 39 | 0.00140569 / -0.00140569 | 0.0015574 / -0.0015574 | 0.00142562 / -0.00142562 | 0.000373606 / -0.000373606 | 0.00106251 / -0.00106251 | 0.00135442 / -0.00135442 | 0.000794764 / -0.000794764 | 0.000892304 / -0.000892304 | 0.000742959 / -0.000742959 | 0.000804985 / -0.000804985 |
 | b-tag Eigenvar. 40 | 0.000418529 / -0.000418529 | 0.000616755 / -0.000616755 | 0.000775004 / -0.000775004 | 0.000116342 / -0.000116342 | 0.00117958 / -0.00117958 | 0.00106002 / -0.00106002 | 0.000221846 / -0.000221846 | 0.00025349 / -0.00025349 | 0.000412143 / -0.000412143 | 0.000366342 / -0.000366342 |
 | b-tag Eigenvar. 41 | -0.00104334 / 0.00104334 | -0.00116412 / 0.00116412 | -0.00120958 / 0.00120958 | -0.000245726 / 0.000245726 | -0.00119747 / 0.00119747 | -0.00122669 / 0.00122669 | -0.000275679 / 0.000275679 | -0.000443403 / 0.000443403 | -0.000367447 / 0.000367447 | -0.000493795 / 0.000493795 |
 | b-tag Eigenvar. 42 | -0.00221056 / 0.00221056 | -0.00234202 / 0.00234202 | -0.00211281 / 0.00211281 | -0.000898215 / 0.000898215 | -0.00223329 / 0.00223329 | -0.00190758 / 0.00190758 | -0.000613421 / 0.000613421 | -0.000641234 / 0.000641234 | -0.000864119 / 0.000864119 | -0.000690477 / 0.000690477 |
 | b-tag Eigenvar. 43 | 0.00042105 / -0.00042105 | 0.000564741 / -0.000564741 | 0.000651612 / -0.000651612 | 3.47184e-05 / -3.47184e-05 | 0.000477982 / -0.000477982 | 0.00069279 / -0.00069279 | 6.59866e-05 / -6.59866e-05 | 0.000503154 / -0.000503154 | 0.000251355 / -0.000251355 | 0.000115771 / -0.000115771 |
 | b-tag Eigenvar. 44 | 0.000383151 / -0.000383151 | 0.000426731 / -0.000426731 | 0.000429551 / -0.000429551 | -5.49617e-05 / 5.49617e-05 | 0.000264867 / -0.000264867 | 0.000442382 / -0.000442382 | 3.93882e-05 / -3.93882e-05 | 0.000204514 / -0.000204514 | 0.000122368 / -0.000122368 | 7.96058e-05 / -7.96058e-05 |
 | b-tag Eigenvar. 45 | -0.00112109 / 0.00112109 | -0.00117198 / 0.00117198 | -0.00112075 / 0.00112075 | -0.000199677 / 0.000199677 | -0.000898499 / 0.000898499 | -0.00108537 / 0.00108537 | -0.000314907 / 0.000314907 | -0.00026398 / 0.00026398 | -0.000418029 / 0.000418029 | -0.00028233 / 0.00028233 |
 | b-tag Eigenvar. 45 | -0.00112109 / 0.00112109 | -0.00117198 / 0.00117198 | -0.00112075 / 0.00112075 | -0.000199677 / 0.000199677 | -0.000898499 / 0.000898499 | -0.00108537 / 0.00108537 | -0.000314907 / 0.000314907 | -0.00026398 / 0.00026398 | -0.000418029 / 0.000418029 | -0.00028233 / 0.00028233 |
 | Muon momentum resolution (ID) | -0.000492782 / 0.000492813 | 0.000204968 / -0.000204995 | 0.000229841 / -0.000229906 | -0.00200539 / 0.00200541 | 7.88452e-07 / -8.57758e-07 | 0.0015131 / -0.00151314 | 0.000276063 / -0.00027603 | 0.00380633 / -0.00380639 | -0.000380821 / 0.000380799 | -0.00158032 / 0.0015803 |
 | Muon momentum resolution (MS) | -0.000338805 / 0.000338835 | -0.000503145 / 0.000503115 | -3.30066e-05 / 3.30547e-05 | -0.00347989 / 0.00347983 | 0.000857243 / -0.000857226 | 0.000344279 / -0.000344246 | -0.000386469 / 0.000386407 | 0.000842733 / -0.000842728 | -0.00376956 / 0.00376945 | -0.00122882 / 0.00122879 |
 | Muon momentum scale | -0.00226716 / 0.00226711 | -0.00126784 / 0.00126781 | -0.00143358 / 0.00143363 | 6.70082e-05 / -6.69852e-05 | -0.000578504 / 0.000578526 | -0.000456206 / 0.000456159 | -0.00113611 / 0.00113614 | 0.000666762 / -0.000666752 | -0.00513115 / 0.00513122 | -0.00210478 / 0.00210477 |
 | Muon Sagitta ResBias | -0.000579283 / 0.000579233 | -0.000183334 / 0.000183383 | 0.000102069 / -0.000102021 | 0.000345903 / -0.000345942 | -0.00304783 / 0.00304785 | -0.000284029 / 0.000284063 | -0.000622702 / 0.000622736 | 0.00179839 / -0.00179838 | 0.000788174 / -0.000788098 | 9.37417e-05 / -9.37561e-05 |
 | Muon Sagitta Rho | 1.56957e-08 / 1.56957e-08 | -1.40419e-08 / -1.40419e-08 | -3.30454e-08 / -3.30454e-08 | 1.14986e-08 / 1.14986e-08 | -3.50835e-08 / -3.50835e-08 | -2.33641e-08 / -2.33641e-08 | -3.1049e-08 / -3.1049e-08 | -2.84216e-08 / -2.84216e-08 | 3.81906e-08 / 3.81906e-08 | 2.86723e-08 / 2.86723e-08 |
 | Met ResoPara | -0.00204907 / 0.00204905 | -0.00136371 / 0.0013637 | -0.00213008 / 0.00213005 | 0.00140293 / -0.00140294 | -0.00220928 / 0.00220925 | -0.000992392 / 0.000992386 | 0.00132897 / -0.00132898 | 0.00467655 / -0.00467669 | -0.0108178 / 0.0108171 | -0.0258697 / 0.0258659 |
 | Met ResoPerp | 0.00134168 / -0.00134169 | -0.00134212 / 0.00134211 | -4.58198e-05 / 4.58198e-05 | -0.00316581 / 0.00316575 | -0.00402877 / 0.00402867 | 0.000811019 / -0.000811023 | -0.000746164 / 0.000746161 | -0.00834905 / 0.00834865 | -0.011599 / 0.0115982 | -0.00176793 / 0.00176791 |
 | MET Scale | -0.00222351 / 0.00222343 | -0.0012571 / 0.00125706 | -0.001577 / 0.00157703 | -0.00396067 / 0.00396053 | -0.000528345 / 0.000528365 | -0.00194505 / 0.00194498 | -0.00324477 / 0.00324474 | -0.00726162 / 0.00726128 | -0.00992767 / 0.009927 | -0.00967046 / 0.00966983 |
 | Electron energy resolution | -0.00169931 / 0.00169937 | -0.00029888 / 0.000298854 | 2.68643e-05 / -2.68174e-05 | -0.000138177 / 0.0001382 | 0.00115556 / -0.00115552 | 0.00280969 / -0.00280963 | 0.00140024 / -0.00140027 | 0.000521024 / -0.000521011 | 0.00381881 / -0.00381864 | -0.000333764 / 0.000333752 |
 | Electron energy scale | -0.00226913 / 0.00226942 | 0.00750226 / -0.00749851 | 0.00524912 / -0.00524734 | -2.45066e-06 / 2.47178e-06 | 0.00289382 / -0.00289325 | 0.00641005 / -0.00640727 | 0.0060537 / -0.00605122 | 0.00675342 / -0.00675036 | 0.00803614 / -0.00803174 | 0.00728562 / -0.00728201 |
 | AF2 Electron energy scale | -1.12076e-05 / 1.12389e-05 | -1.40419e-08 / -1.40419e-08 | -3.30454e-08 / -3.30454e-08 | 1.14986e-08 / 1.14986e-08 | 4.30287e-05 / -4.30071e-05 | -2.33641e-08 / -2.33641e-08 | -3.1049e-08 / -3.1049e-08 | -2.84216e-08 / -2.84216e-08 | 3.81906e-08 / 3.81906e-08 | 2.86723e-08 / 2.86723e-08 |
 | BJES Response | 0.0046948 / -0.00469492 | 0.00483971 / -0.0048399 | 0.00352109 / -0.00352124 | 0.00257478 / -0.00257486 | 0.00924774 / -0.00924839 | 0.00106367 / -0.00106373 | 0.00317842 / -0.00317845 | 0.00302835 / -0.00302847 | 0.00131368 / -0.00131372 | 0.00644416 / -0.00644446 |
 | JES EffectiveNP Detector1 | -0.000402557 / 0.000402589 | 0.000682408 / -0.000682359 | 0.000749708 / -0.000749659 | 0.00122541 / -0.00122539 | 0.00145541 / -0.00145539 | 0.000553486 / -0.000553533 | 0.000635939 / -0.000635906 | 0.00216355 / -0.00216354 | 0.000743357 / -0.00074338 | 0.000489116 / -0.00048913 |
 | JES EffectiveNP Detector2 | -2.70665e-05 / 2.70979e-05 | 5.77791e-05 / -5.78072e-05 | 2.2173e-05 / -2.21246e-05 | 0.000166729 / -0.000166768 | -1.80319e-05 / 1.80536e-05 | -0.000111048 / 0.000111081 | 0.000101387 / -0.000101354 | -1.15812e-06 / 1.16773e-06 | 0.000212401 / -0.000212424 | -7.79271e-06 / 7.7783e-06 |
 | JES EffectiveNP Mixed1 | 0.000510865 / -0.000510835 | 0.000540276 / -0.000540305 | 0.000474708 / -0.000474661 | 0.00315263 / -0.00315266 | -0.000466154 / 0.000466083 | 0.000664775 / -0.000664744 | 0.000491175 / -0.000491143 | 0.00155098 / -0.00155099 | 0.00120786 / -0.00120789 | 0.000954647 / -0.000954595 |
 | JES EffectiveNP Mixed2 | -0.000282679 / 0.000282629 | -0.00118846 / 0.00118842 | -0.00116591 / 0.00116584 | -0.00332964 / 0.00332959 | -0.00553085 / 0.00553069 | -0.000768879 / 0.000768909 | 7.73396e-05 / -7.74013e-05 | -0.00214658 / 0.00214656 | -0.000660204 / 0.000660179 | -0.00193174 / 0.00193171 |
 | JES EffectiveNP Mixed3 | -2.41387e-05 / 2.41701e-05 | 0.000141232 / -0.000141261 | 0.000173151 / -0.000173103 | 0.000268184 / -0.000268161 | 0.000396079 / -0.000396149 | -4.2621e-07 / 3.79481e-07 | 0.000511749 / -0.000511812 | -1.02522e-06 / 1.03483e-06 | 7.36744e-05 / -7.36974e-05 | 0.00052851 / -0.000528453 |
 | JES EffectiveNP Modelling1 | 0.0318102 / -0.031816 | 0.0287011 / -0.0287057 | 0.0211432 / -0.0211457 | 0.0249762 / -0.0249796 | 0.0326913 / -0.0326975 | 0.0144166 / -0.0144177 | 0.0318853 / -0.0318912 | 0.0457104 / -0.0457234 | 0.0270445 / -0.0270486 | 0.0414025 / -0.041413 |
 | JES EffectiveNP Modelling2 | -0.00221105 / 0.002211 | -0.00154363 / 0.0015436 | -0.00139547 / 0.0013954 | -0.000888423 / 0.000888446 | -0.00817289 / 0.00817291 | -0.000461201 / 0.000461235 | -0.000935473 / 0.000935506 | -0.00199721 / 0.00199722 | -0.0059959 / 0.00599588 | -0.00500264 / 0.00500263 |
 | JES EffectiveNP Modelling3 | 0.000464731 / -0.000464782 | 0.000186614 / -0.000186642 | 0.000391016 / -0.000391082 | 0.000625606 / -0.000625647 | 0.00145978 / -0.00145978 | 0.00065629 / -0.000656339 | 0.00092307 / -0.000923041 | 0.000745284 / -0.000745277 | 0.0052804 / -0.00528058 | 6.38972e-05 / -6.38403e-05 |
 | JES EffectiveNP Modelling4 | -0.000421181 / 0.000421213 | 0.000143236 / -0.000143264 | 4.86142e-05 / -4.86803e-05 | 0.000254859 / -0.000254836 | -1.38082e-05 / 1.3738e-05 | 3.67967e-05 / -3.67629e-05 | 0.00021046 / -0.000210522 | 1.63291e-06 / -1.6233e-06 | -7.11137e-05 / 7.11901e-05 | 0.000166574 / -0.000166588 |
 | JES EffectiveNP Stat1 | 0.000343951 / -0.000344001 | 0.000726254 / -0.000726282 | 0.000836357 / -0.000836423 | 0.0014515 / -0.00145148 | 0.00556658 / -0.00556656 | 0.00093482 / -0.000934786 | 0.000662825 / -0.000662791 | 0.001463 / -0.00146299 | 0.00055385 / -0.000553873 | -6.92874e-05 / 6.9273e-05 |
 | JES EffectiveNP Stat2 | -0.00254509 / 0.002545 | -0.00241592 / 0.00241594 | -0.00170916 / 0.00170907 | -0.00332387 / 0.00332382 | -0.00809418 / 0.0080937 | -0.000697859 / 0.00069781 | -0.00197154 / 0.00197145 | -0.00292163 / 0.00292158 | -0.00545128 / 0.00545107 | -0.00748332 / 0.00748295 |
 | JES EffectiveNP Stat3 | 0.000683089 / -0.000683057 | -8.64449e-06 / 8.61641e-06 | 3.03e-05 / -3.03661e-05 | -0.000513527 / 0.00051355 | 1.87881e-05 / -1.88583e-05 | 0.000238219 / -0.000238266 | 0.000572888 / -0.000572854 | -1.89011e-05 / 1.89107e-05 | 0.000402503 / -0.000402427 | -0.000186895 / 0.000186881 |
 | JES EffectiveNP Stat4 | -0.000438504 / 0.000438536 | -2.29772e-05 / 2.29491e-05 | -8.32485e-05 / 8.32969e-05 | -0.000421553 / 0.000421576 | -0.000865443 / 0.000865465 | -0.000416082 / 0.000416035 | -0.000262954 / 0.000262987 | -0.000755467 / 0.000755477 | -0.000751926 / 0.000751903 | 0.000115053 / -0.000115068 |
 | JES EffectiveNP Stat5 | 0.000184549 / -0.000184517 | 0.000218213 / -0.000218241 | 1.98837e-05 / -1.99498e-05 | 8.74605e-05 / -8.74375e-05 | 1.51153e-05 / -1.50936e-05 | 0.000299533 / -0.000299499 | 0.000197161 / -0.000197127 | 4.3675e-07 / -4.2714e-07 | 0.000809838 / -0.000809861 | -0.000436462 / 0.000436519 |
 | JES EffectiveNP Stat6 | -0.000499582 / 0.000499532 | 0.000217442 / -0.000217471 | 0.000211039 / -0.000210991 | 0.000356315 / -0.000356354 | -5.63613e-06 / 5.65779e-06 | -0.000126275 / 0.000126228 | 0.000581977 / -0.000581943 | 1.8512e-05 / -1.85024e-05 | 0.000104977 / -0.000105 | 0.000520689 / -0.000520703 |
 | JES EtaIntercalibration Modeling | 0.0140293 / -0.0140291 | 0.0125667 / -0.0125666 | 0.00864342 / -0.00864333 | 0.0112055 / -0.0112054 | 0.0215211 / -0.0215205 | 0.00440908 / -0.00440911 | 0.0127211 / -0.0127209 | 0.019196 / -0.0191956 | 0.0118774 / -0.0118772 | 0.0120655 / -0.0120653 |
 | JES EtaIntercalibration Nonclosure HighE | 1.56957e-08 / 1.56957e-08 | -1.40419e-08 / -1.40419e-08 | -3.30454e-08 / -3.30454e-08 | 1.14986e-08 / 1.14986e-08 | -3.50835e-08 / -3.50835e-08 | -2.33641e-08 / -2.33641e-08 | -3.1049e-08 / -3.1049e-08 | 3.08058e-05 / -3.07962e-05 | 3.81906e-08 / 3.81906e-08 | 2.86723e-08 / 2.86723e-08 |
 | JES EtaIntercalibration Nonclosure NegEta | 0.000525801 / -0.000525769 | 0.000165429 / -0.00016538 | 0.000108708 / -0.00010866 | 0.000147826 / -0.000147803 | 0.00161674 / -0.00161681 | -0.000970478 / 0.000970512 | 0.000137267 / -0.000137233 | 0.000211758 / -0.000211748 | 0.000395945 / -0.000395968 | -0.000300915 / 0.000300901 |
 | JES EtaIntercalibration Nonclosure PosEta | 0.000130222 / -0.00013019 | 0.000115572 / -0.0001156 | -1.04493e-05 / 1.03832e-05 | -8.42147e-05 / 8.42377e-05 | 1.52586e-06 / -1.59603e-06 | -3.23316e-05 / 3.23654e-05 | 3.54654e-05 / -3.54318e-05 | -4.14952e-05 / 4.14383e-05 | -0.000886677 / 0.000886654 | 0.00195631 / -0.00195632 |
 | JES EtaIntercalibration TotalStat | 0.00297852 / -0.00297851 | 0.00333613 / -0.0033361 | 0.00225478 / -0.00225474 | 0.00449436 / -0.00449438 | 0.00984484 / -0.0098451 | 0.00135805 / -0.0013581 | 0.00336725 / -0.00336725 | 0.00434302 / -0.00434306 | 0.00596169 / -0.00596169 | 0.00804219 / -0.00804234 |
 | JES Flavor Composition | 0.0484583 / -0.0484733 | 0.0471724 / -0.0471864 | 0.0337626 / -0.0337693 | 0.0399537 / -0.0399634 | 0.0429884 / -0.0429999 | 0.0226239 / -0.0226268 | 0.0612112 / -0.0612366 | 0.0756378 / -0.075679 | 0.0480481 / -0.0480627 | 0.0549907 / -0.0550105 |
 | JES Flavor Response | -0.0223237 / 0.0223204 | -0.0205724 / 0.0205696 | -0.0161626 / 0.0161609 | -0.0184784 / 0.018476 | -0.0235153 / 0.0235116 | -0.0111744 / 0.0111736 | -0.0250429 / 0.0250387 | -0.0381968 / 0.0381869 | -0.01745 / 0.017448 | -0.0237921 / 0.0237883 |
 | JER DataVsMC AFII | 1.56957e-08 / 1.56957e-08 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER Effective NP1 | 1.56957e-08 / 1.56957e-08 | -1.40419e-08 / -1.40419e-08 | -3.30454e-08 / -3.30454e-08 | 1.14986e-08 / 1.14986e-08 | -3.50835e-08 / -3.50835e-08 | -2.33641e-08 / -2.33641e-08 | -3.1049e-08 / -3.1049e-08 | -2.84216e-08 / -2.84216e-08 | 3.81906e-08 / 3.81906e-08 | 2.86723e-08 / 2.86723e-08 |
 | JER Effective NP2 | 1.56957e-08 / 1.56957e-08 | -1.40419e-08 / -1.40419e-08 | -3.30454e-08 / -3.30454e-08 | 1.14986e-08 / 1.14986e-08 | -3.50835e-08 / -3.50835e-08 | -2.33641e-08 / -2.33641e-08 | -3.1049e-08 / -3.1049e-08 | -2.84216e-08 / -2.84216e-08 | 3.81906e-08 / 3.81906e-08 | 2.86723e-08 / 2.86723e-08 |
 | JER Effective NP3 | 1.56957e-08 / 1.56957e-08 | -1.40419e-08 / -1.40419e-08 | -3.30454e-08 / -3.30454e-08 | 1.14986e-08 / 1.14986e-08 | -3.50835e-08 / -3.50835e-08 | -2.33641e-08 / -2.33641e-08 | -3.1049e-08 / -3.1049e-08 | -2.84216e-08 / -2.84216e-08 | 3.81906e-08 / 3.81906e-08 | 2.86723e-08 / 2.86723e-08 |
 | JER Effective NP4 | 1.56957e-08 / 1.56957e-08 | -1.40419e-08 / -1.40419e-08 | -3.30454e-08 / -3.30454e-08 | 1.14986e-08 / 1.14986e-08 | -3.50835e-08 / -3.50835e-08 | -2.33641e-08 / -2.33641e-08 | -3.1049e-08 / -3.1049e-08 | -2.84216e-08 / -2.84216e-08 | 3.81906e-08 / 3.81906e-08 | 2.86723e-08 / 2.86723e-08 |
 | JER Effective NP5 | 1.56957e-08 / 1.56957e-08 | -1.40419e-08 / -1.40419e-08 | -3.30454e-08 / -3.30454e-08 | 1.14986e-08 / 1.14986e-08 | -3.50835e-08 / -3.50835e-08 | -2.33641e-08 / -2.33641e-08 | -3.1049e-08 / -3.1049e-08 | -2.84216e-08 / -2.84216e-08 | 3.81906e-08 / 3.81906e-08 | 2.86723e-08 / 2.86723e-08 |
 | JER Effective NP6 | 1.56957e-08 / 1.56957e-08 | -1.40419e-08 / -1.40419e-08 | -3.30454e-08 / -3.30454e-08 | 1.14986e-08 / 1.14986e-08 | -3.50835e-08 / -3.50835e-08 | -2.33641e-08 / -2.33641e-08 | -3.1049e-08 / -3.1049e-08 | -2.84216e-08 / -2.84216e-08 | 3.81906e-08 / 3.81906e-08 | 2.86723e-08 / 2.86723e-08 |
 | JER Effective NP7 RestTerm | 1.56957e-08 / 1.56957e-08 | -1.40419e-08 / -1.40419e-08 | -3.30454e-08 / -3.30454e-08 | 1.14986e-08 / 1.14986e-08 | -3.50835e-08 / -3.50835e-08 | -2.33641e-08 / -2.33641e-08 | -3.1049e-08 / -3.1049e-08 | -2.84216e-08 / -2.84216e-08 | 3.81906e-08 / 3.81906e-08 | 2.86723e-08 / 2.86723e-08 |
