 |       | FCNC      | t#bar{t} + jets      | t#bar{t} +  gam      | VV      | Single Top      | t#bar{t} + V      | W+Gam      | W + jets      | Z + jets      | Z+Gam |
 | JES EtaIntercalibration Nonclosure NegEta | 4.63358e-05 / -4.63224e-05 | 0.00062401 / -0.000623964 | 9.24262e-05 / -9.24071e-05 | 0.000348767 / -0.000348821 | -8.40749e-07 / 8.32048e-07 | 0.000990955 / -0.000990923 | -0.000447184 / 0.000447163 | -4.32229e-06 / 4.34332e-06 | -0.000112926 / 0.000112951 | 0.00479394 / -0.00479398 |
 | JES EtaIntercalibration Nonclosure PosEta | -0.000107993 / 0.000108007 | -0.000217303 / 0.000217349 | -5.84549e-06 / 5.79808e-06 | 8.84759e-07 / -8.55482e-07 | -0.000308697 / 0.000308689 | 4.92765e-05 / -4.92445e-05 | -0.00229381 / 0.00229379 | 2.16839e-07 / -1.95809e-07 | -2.71063e-07 / 2.96753e-07 | 0.00110398 / -0.00110394 |
 | JES EtaIntercalibration TotalStat | 0.00378167 / -0.00378166 | 0.00290545 / -0.0029055 | 0.00328596 / -0.00328594 | 0.0166746 / -0.0166747 | 0.00357021 / -0.00357015 | 0.000907408 / -0.000907458 | 0.00596495 / -0.00596497 | 0.0208514 / -0.0147218 | 0.0171123 / -0.0171124 | -0.0041204 / 0.00412036 |
 | JES Flavor Composition | 0.0401699 / -0.0401699 | 0.0418003 / -0.0418003 | 0.0277514 / -0.0277513 | 0.135619 / -0.135619 | 0.0228378 / -0.0228378 | 0.0242428 / -0.0242428 | 0.0423087 / -0.0423087 | 0.186343 / -0.176626 | 0.0621492 / -0.0621492 | 0.0645093 / -0.0645094 |
 | JES Flavor Response | -0.0181858 / 0.0181858 | -0.018764 / 0.018764 | -0.0122588 / 0.0122588 | -0.0931198 / 0.0931198 | -0.0132123 / 0.0132123 | -0.011383 / 0.011383 | -0.0166173 / 0.0166173 | -0.0717928 / 0.0717929 | -0.0343975 / 0.0343975 | -0.0260776 / 0.0260775 |
 | JER DataVsMC AFII | 6.70699e-09 / 6.70699e-09 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER Effective NP1 | 6.70699e-09 / 6.70699e-09 | -2.30116e-08 / -2.30116e-08 | 9.56045e-09 / 9.56045e-09 | -2.67956e-08 / -2.67956e-08 | 2.66273e-08 / 2.66273e-08 | 1.6015e-08 / 1.6015e-08 | -1.05842e-08 / -1.05842e-08 | 1.05152e-08 / 1.05152e-08 | -4.39367e-08 / -4.39367e-08 | 1.67888e-08 / 1.67888e-08 |
 | JER Effective NP2 | 6.70699e-09 / 6.70699e-09 | -2.30116e-08 / -2.30116e-08 | 9.56045e-09 / 9.56045e-09 | -2.67956e-08 / -2.67956e-08 | 2.66273e-08 / 2.66273e-08 | 1.6015e-08 / 1.6015e-08 | -1.05842e-08 / -1.05842e-08 | 1.05152e-08 / 1.05152e-08 | -4.39367e-08 / -4.39367e-08 | 1.67888e-08 / 1.67888e-08 |
 | JER Effective NP3 | 6.70699e-09 / 6.70699e-09 | -2.30116e-08 / -2.30116e-08 | 9.56045e-09 / 9.56045e-09 | -2.67956e-08 / -2.67956e-08 | 2.66273e-08 / 2.66273e-08 | 1.6015e-08 / 1.6015e-08 | -1.05842e-08 / -1.05842e-08 | 1.05152e-08 / 1.05152e-08 | -4.39367e-08 / -4.39367e-08 | 1.67888e-08 / 1.67888e-08 |
 | JER Effective NP4 | 6.70699e-09 / 6.70699e-09 | -2.30116e-08 / -2.30116e-08 | 9.56045e-09 / 9.56045e-09 | -2.67956e-08 / -2.67956e-08 | 2.66273e-08 / 2.66273e-08 | 1.6015e-08 / 1.6015e-08 | -1.05842e-08 / -1.05842e-08 | 1.05152e-08 / 1.05152e-08 | -4.39367e-08 / -4.39367e-08 | 1.67888e-08 / 1.67888e-08 |
 | JER Effective NP5 | 6.70699e-09 / 6.70699e-09 | -2.30116e-08 / -2.30116e-08 | 9.56045e-09 / 9.56045e-09 | -2.67956e-08 / -2.67956e-08 | 2.66273e-08 / 2.66273e-08 | 1.6015e-08 / 1.6015e-08 | -1.05842e-08 / -1.05842e-08 | 1.05152e-08 / 1.05152e-08 | -4.39367e-08 / -4.39367e-08 | 1.67888e-08 / 1.67888e-08 |
 | JER Effective NP6 | 6.70699e-09 / 6.70699e-09 | -2.30116e-08 / -2.30116e-08 | 9.56045e-09 / 9.56045e-09 | -2.67956e-08 / -2.67956e-08 | 2.66273e-08 / 2.66273e-08 | 1.6015e-08 / 1.6015e-08 | -1.05842e-08 / -1.05842e-08 | 1.05152e-08 / 1.05152e-08 | -4.39367e-08 / -4.39367e-08 | 1.67888e-08 / 1.67888e-08 |
 | JER Effective NP7 RestTerm | 6.70699e-09 / 6.70699e-09 | -2.30116e-08 / -2.30116e-08 | 9.56045e-09 / 9.56045e-09 | -2.67956e-08 / -2.67956e-08 | 2.66273e-08 / 2.66273e-08 | 1.6015e-08 / 1.6015e-08 | -1.05842e-08 / -1.05842e-08 | 1.05152e-08 / 1.05152e-08 | -4.39367e-08 / -4.39367e-08 | 1.67888e-08 / 1.67888e-08 |
 | JES Pileup OffsetMu | 0.000330386 / -0.000330373 | -0.00138472 / 0.00138477 | -0.000750701 / 0.00075072 | -0.0404752 / 0.0404753 | -0.0032895 / 0.00328949 | 0.00119266 / -0.00119263 | -0.00064485 / 0.000644829 | 0.00317689 / 0.00294085 | -0.0101501 / 0.0101501 | 0.00838944 / -0.00838948 |
 | JES Pileup NPV | 0.00140317 / -0.00140316 | 0.00119455 / -0.00119451 | 3.32104e-05 / -3.32578e-05 | 0.00926949 / -0.00926946 | -0.00425904 / 0.00425903 | 0.00143561 / -0.00143558 | -0.000376939 / 0.000376917 | -0.0227564 / 0.0227564 | 0.0135387 / -0.0135387 | -0.00910104 / 0.009101 |
 | JES Pileup PtTerm | -0.00179916 / 0.00179917 | -0.000426638 / 0.000426592 | 0.00053242 / -0.000532467 | 0.00163679 / -0.00163685 | 0.000583647 / -0.000583655 | -0.00071598 / 0.000716012 | -0.00256859 / 0.00256868 | -0.00334533 / 0.00334525 | 0.0189026 / -0.0189026 | -0.00617219 / 0.00617223 |
 | JES Pileup RhoTopology | 0.0275307 / -0.0275307 | 0.0297093 / -0.0297093 | 0.022424 / -0.022424 | 0.0935827 / -0.0935827 | 0.0168181 / -0.0168181 | 0.0172077 / -0.0172078 | 0.0203722 / -0.0203721 | 0.102275 / -0.0961296 | 0.0418885 / -0.0418885 | 0.0264612 / -0.0264613 |
 | JET PunchThrough AFII | 6.70699e-09 / 6.70699e-09 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES Relative NonClosure | 0.0103069 / -0.0103068 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES SingleParticle HighPt | 6.70699e-09 / 6.70699e-09 | -2.30116e-08 / -2.30116e-08 | 9.56045e-09 / 9.56045e-09 | -2.67956e-08 / -2.67956e-08 | 2.66273e-08 / 2.66273e-08 | 1.6015e-08 / 1.6015e-08 | -1.05842e-08 / -1.05842e-08 | 1.05152e-08 / 1.05152e-08 | -4.39367e-08 / -4.39367e-08 | 1.67888e-08 / 1.67888e-08 |
 | #it{t#bar{t}} cross-section | 0 / 0 | 0.056 / -0.056 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER DataVsMC | 0 / 0 | -2.30116e-08 / -2.30116e-08 | 9.56045e-09 / 9.56045e-09 | -2.67956e-08 / -2.67956e-08 | 2.66273e-08 / 2.66273e-08 | 1.6015e-08 / 1.6015e-08 | -1.05842e-08 / -1.05842e-08 | 1.05152e-08 / 1.05152e-08 | -4.39367e-08 / -4.39367e-08 | 1.67888e-08 / 1.67888e-08 |
 | JET PunchThrough MC16 | 0 / 0 | -2.30116e-08 / -2.30116e-08 | 1.48468e-05 / -1.48277e-05 | 5.6073e-08 / -2.67956e-08 | -2.21194e-07 / 2.12494e-07 | -0.000415671 / 0.000415621 | -0.000160649 / 0.000160628 | 1.05152e-08 / 1.05152e-08 | -5.94374e-05 / 5.94631e-05 | -9.41892e-07 / 9.01725e-07 |
 | VV cross-section | 0 / 0 | 0 / 0 | 0 / 0 | 0.06 / -0.06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Single top cross-section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.05 / -0.05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | V+jets cross-section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.05 / -0.05 | 0.05 / -0.05 | 0.05 / -0.05 |
