 |       | FCNC      | t#bar{t} + jets      | t#bar{t} +  gam      | VV      | Single Top      | t#bar{t} + V      | W+Gam      | W + jets      | Z + jets      | Z+Gam |
 | b-tag Eigenvar. 18 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 19 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 20 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 21 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 22 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 23 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 24 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 25 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 26 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 27 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 28 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 29 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 30 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 31 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 32 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 33 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 34 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 35 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 36 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 37 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 38 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 39 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 40 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 41 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 42 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 43 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 44 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 45 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 45 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | Muon momentum resolution (ID) | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | Muon momentum resolution (MS) | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | Muon momentum scale | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | Muon Sagitta ResBias | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | Muon Sagitta Rho | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | Met ResoPara | -nan / -nan | -1 / 0.997218 | -1 / 0.997218 | -1 / 0.997218 | -1 / 0.997218 | -1 / 0.997218 | -1 / 0.997218 | -1 / 0.997218 | -1 / 0.997218 | -1 / 0.997218 |
 | Met ResoPerp | -nan / -nan | -0.999975 / 0.976887 | -0.999975 / 0.976887 | -0.999975 / 0.976887 | -0.999975 / 0.976887 | -0.999975 / 0.976887 | -0.999975 / 0.976887 | -0.999975 / 0.976887 | -0.999975 / 0.976887 | -0.999975 / 0.976887 |
 | MET Scale | -nan / -nan | -2.51464e-08 / -2.50144e-08 | -2.51464e-08 / -2.50144e-08 | -2.51464e-08 / -2.50144e-08 | -2.51464e-08 / -2.50144e-08 | -2.51464e-08 / -2.50144e-08 | -2.51464e-08 / -2.50144e-08 | -2.51464e-08 / -2.50144e-08 | -2.51464e-08 / -2.50144e-08 | -2.51464e-08 / -2.50144e-08 |
 | Electron energy resolution | -nan / -nan | -2.45375e-08 / -2.54901e-08 | -2.45375e-08 / -2.54901e-08 | -2.45375e-08 / -2.54901e-08 | -2.45375e-08 / -2.54901e-08 | -2.45375e-08 / -2.54901e-08 | -2.45375e-08 / -2.54901e-08 | -2.45375e-08 / -2.54901e-08 | -2.45375e-08 / -2.54901e-08 | -2.45375e-08 / -2.54901e-08 |
 | Electron energy scale | -nan / -nan | -2.38095e-08 / -2.55006e-08 | -2.38095e-08 / -2.55006e-08 | -2.38095e-08 / -2.55006e-08 | -2.38095e-08 / -2.55006e-08 | -2.38095e-08 / -2.55006e-08 | -2.38095e-08 / -2.55006e-08 | -2.38095e-08 / -2.55006e-08 | -2.38095e-08 / -2.55006e-08 | -2.38095e-08 / -2.55006e-08 |
 | AF2 Electron energy scale | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | BJES Response | -nan / -nan | -2.52364e-08 / -2.4852e-08 | -2.52364e-08 / -2.4852e-08 | -2.52364e-08 / -2.4852e-08 | -2.52364e-08 / -2.4852e-08 | -2.52364e-08 / -2.4852e-08 | -2.52364e-08 / -2.4852e-08 | -2.52364e-08 / -2.4852e-08 | -2.52364e-08 / -2.4852e-08 | -2.52364e-08 / -2.4852e-08 |
 | JES EffectiveNP Detector1 | -nan / -nan | -2.52141e-08 / -2.49728e-08 | -2.52141e-08 / -2.49728e-08 | -2.52141e-08 / -2.49728e-08 | -2.52141e-08 / -2.49728e-08 | -2.52141e-08 / -2.49728e-08 | -2.52141e-08 / -2.49728e-08 | -2.52141e-08 / -2.49728e-08 | -2.52141e-08 / -2.49728e-08 | -2.52141e-08 / -2.49728e-08 |
 | JES EffectiveNP Detector2 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | JES EffectiveNP Mixed1 | -nan / -nan | -2.52155e-08 / -2.49715e-08 | -2.52155e-08 / -2.49715e-08 | -2.52155e-08 / -2.49715e-08 | -2.52155e-08 / -2.49715e-08 | -2.52155e-08 / -2.49715e-08 | -2.52155e-08 / -2.49715e-08 | -2.52155e-08 / -2.49715e-08 | -2.52155e-08 / -2.49715e-08 | -2.52155e-08 / -2.49715e-08 |
 | JES EffectiveNP Mixed2 | -nan / -nan | -2.51281e-08 / -2.50298e-08 | -2.51281e-08 / -2.50298e-08 | -2.51281e-08 / -2.50298e-08 | -2.51281e-08 / -2.50298e-08 | -2.51281e-08 / -2.50298e-08 | -2.51281e-08 / -2.50298e-08 | -2.51281e-08 / -2.50298e-08 | -2.51281e-08 / -2.50298e-08 | -2.51281e-08 / -2.50298e-08 |
 | JES EffectiveNP Mixed3 | -nan / -nan | -2.52134e-08 / -2.49736e-08 | -2.52134e-08 / -2.49736e-08 | -2.52134e-08 / -2.49736e-08 | -2.52134e-08 / -2.49736e-08 | -2.52134e-08 / -2.49736e-08 | -2.52134e-08 / -2.49736e-08 | -2.52134e-08 / -2.49736e-08 | -2.52134e-08 / -2.49736e-08 | -2.52134e-08 / -2.49736e-08 |
 | JES EffectiveNP Modelling1 | -nan / -nan | -2.50788e-08 / -2.49131e-08 | -2.50788e-08 / -2.49131e-08 | -2.50788e-08 / -2.49131e-08 | -2.50788e-08 / -2.49131e-08 | -2.50788e-08 / -2.49131e-08 | -2.50788e-08 / -2.49131e-08 | -2.50788e-08 / -2.49131e-08 | -2.50788e-08 / -2.49131e-08 | -2.50788e-08 / -2.49131e-08 |
 | JES EffectiveNP Modelling2 | -nan / -nan | -2.49746e-08 / -2.52125e-08 | -2.49746e-08 / -2.52125e-08 | -2.49746e-08 / -2.52125e-08 | -2.49746e-08 / -2.52125e-08 | -2.49746e-08 / -2.52125e-08 | -2.49746e-08 / -2.52125e-08 | -2.49746e-08 / -2.52125e-08 | -2.49746e-08 / -2.52125e-08 | -2.49746e-08 / -2.52125e-08 |
 | JES EffectiveNP Modelling3 | -nan / -nan | -2.51129e-08 / -2.49722e-08 | -2.51129e-08 / -2.49722e-08 | -2.51129e-08 / -2.49722e-08 | -2.51129e-08 / -2.49722e-08 | -2.51129e-08 / -2.49722e-08 | -2.51129e-08 / -2.49722e-08 | -2.51129e-08 / -2.49722e-08 | -2.51129e-08 / -2.49722e-08 | -2.51129e-08 / -2.49722e-08 |
 | JES EffectiveNP Modelling4 | -nan / -nan | -2.52251e-08 / -2.49615e-08 | -2.52251e-08 / -2.49615e-08 | -2.52251e-08 / -2.49615e-08 | -2.52251e-08 / -2.49615e-08 | -2.52251e-08 / -2.49615e-08 | -2.52251e-08 / -2.49615e-08 | -2.52251e-08 / -2.49615e-08 | -2.52251e-08 / -2.49615e-08 | -2.52251e-08 / -2.49615e-08 |
 | JES EffectiveNP Stat1 | -nan / -nan | -2.52143e-08 / -2.49727e-08 | -2.52143e-08 / -2.49727e-08 | -2.52143e-08 / -2.49727e-08 | -2.52143e-08 / -2.49727e-08 | -2.52143e-08 / -2.49727e-08 | -2.52143e-08 / -2.49727e-08 | -2.52143e-08 / -2.49727e-08 | -2.52143e-08 / -2.49727e-08 | -2.52143e-08 / -2.49727e-08 |
 | JES EffectiveNP Stat2 | -nan / -nan | -2.49739e-08 / -2.52131e-08 | -2.49739e-08 / -2.52131e-08 | -2.49739e-08 / -2.52131e-08 | -2.49739e-08 / -2.52131e-08 | -2.49739e-08 / -2.52131e-08 | -2.49739e-08 / -2.52131e-08 | -2.49739e-08 / -2.52131e-08 | -2.49739e-08 / -2.52131e-08 | -2.49739e-08 / -2.52131e-08 |
 | JES EffectiveNP Stat3 | -nan / -nan | -2.51254e-08 / -2.49594e-08 | -2.51254e-08 / -2.49594e-08 | -2.51254e-08 / -2.49594e-08 | -2.51254e-08 / -2.49594e-08 | -2.51254e-08 / -2.49594e-08 | -2.51254e-08 / -2.49594e-08 | -2.51254e-08 / -2.49594e-08 | -2.51254e-08 / -2.49594e-08 | -2.51254e-08 / -2.49594e-08 |
 | JES EffectiveNP Stat4 | -nan / -nan | -2.49735e-08 / -2.52135e-08 | -2.49735e-08 / -2.52135e-08 | -2.49735e-08 / -2.52135e-08 | -2.49735e-08 / -2.52135e-08 | -2.49735e-08 / -2.52135e-08 | -2.49735e-08 / -2.52135e-08 | -2.49735e-08 / -2.52135e-08 | -2.49735e-08 / -2.52135e-08 | -2.49735e-08 / -2.52135e-08 |
 | JES EffectiveNP Stat5 | -nan / -nan | -2.49615e-08 / -2.5225e-08 | -2.49615e-08 / -2.5225e-08 | -2.49615e-08 / -2.5225e-08 | -2.49615e-08 / -2.5225e-08 | -2.49615e-08 / -2.5225e-08 | -2.49615e-08 / -2.5225e-08 | -2.49615e-08 / -2.5225e-08 | -2.49615e-08 / -2.5225e-08 | -2.49615e-08 / -2.5225e-08 |
 | JES EffectiveNP Stat6 | -nan / -nan | -2.52251e-08 / -2.49615e-08 | -2.52251e-08 / -2.49615e-08 | -2.52251e-08 / -2.49615e-08 | -2.52251e-08 / -2.49615e-08 | -2.52251e-08 / -2.49615e-08 | -2.52251e-08 / -2.49615e-08 | -2.52251e-08 / -2.49615e-08 | -2.52251e-08 / -2.49615e-08 | -2.52251e-08 / -2.49615e-08 |
 | JES EtaIntercalibration Modeling | -nan / -nan | -2.60971e-08 / -2.38258e-08 | -2.60971e-08 / -2.38258e-08 | -2.60971e-08 / -2.38258e-08 | -2.60971e-08 / -2.38258e-08 | -2.60971e-08 / -2.38258e-08 | -2.60971e-08 / -2.38258e-08 | -2.60971e-08 / -2.38258e-08 | -2.60971e-08 / -2.38258e-08 | -2.60971e-08 / -2.38258e-08 |
 | JES EtaIntercalibration Nonclosure HighE | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | JES EtaIntercalibration Nonclosure NegEta | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | JES EtaIntercalibration Nonclosure PosEta | -nan / -nan | -2.49784e-08 / -2.52087e-08 | -2.49784e-08 / -2.52087e-08 | -2.49784e-08 / -2.52087e-08 | -2.49784e-08 / -2.52087e-08 | -2.49784e-08 / -2.52087e-08 | -2.49784e-08 / -2.52087e-08 | -2.49784e-08 / -2.52087e-08 | -2.49784e-08 / -2.52087e-08 | -2.49784e-08 / -2.52087e-08 |
 | JES EtaIntercalibration TotalStat | -nan / -nan | -2.52718e-08 / -2.48832e-08 | -2.52718e-08 / -2.48832e-08 | -2.52718e-08 / -2.48832e-08 | -2.52718e-08 / -2.48832e-08 | -2.52718e-08 / -2.48832e-08 | -2.52718e-08 / -2.48832e-08 | -2.52718e-08 / -2.48832e-08 | -2.52718e-08 / -2.48832e-08 | -2.52718e-08 / -2.48832e-08 |
 | JES Flavor Composition | -nan / -nan | -2.63707e-08 / -2.34752e-08 | -2.63707e-08 / -2.34752e-08 | -2.63707e-08 / -2.34752e-08 | -2.63707e-08 / -2.34752e-08 | -2.63707e-08 / -2.34752e-08 | -2.63707e-08 / -2.34752e-08 | -2.63707e-08 / -2.34752e-08 | -2.63707e-08 / -2.34752e-08 | -2.63707e-08 / -2.34752e-08 |
 | JES Flavor Response | -nan / -nan | -2.44597e-08 / -2.56236e-08 | -2.44597e-08 / -2.56236e-08 | -2.44597e-08 / -2.56236e-08 | -2.44597e-08 / -2.56236e-08 | -2.44597e-08 / -2.56236e-08 | -2.44597e-08 / -2.56236e-08 | -2.44597e-08 / -2.56236e-08 | -2.44597e-08 / -2.56236e-08 | -2.44597e-08 / -2.56236e-08 |
 | JER DataVsMC AFII | -nan / -nan | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER Effective NP1 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | JER Effective NP2 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | JER Effective NP3 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | JER Effective NP4 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | JER Effective NP5 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | JER Effective NP6 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | JER Effective NP7 RestTerm | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | JES Pileup OffsetMu | -nan / -nan | -2.5809e-08 / -2.41261e-08 | -2.5809e-08 / -2.41261e-08 | -2.5809e-08 / -2.41261e-08 | -2.5809e-08 / -2.41261e-08 | -2.5809e-08 / -2.41261e-08 | -2.5809e-08 / -2.41261e-08 | -2.5809e-08 / -2.41261e-08 | -2.5809e-08 / -2.41261e-08 | -2.5809e-08 / -2.41261e-08 |
 | JES Pileup NPV | -nan / -nan | -2.63317e-08 / -2.34384e-08 | -2.63317e-08 / -2.34384e-08 | -2.63317e-08 / -2.34384e-08 | -2.63317e-08 / -2.34384e-08 | -2.63317e-08 / -2.34384e-08 | -2.63317e-08 / -2.34384e-08 | -2.63317e-08 / -2.34384e-08 | -2.63317e-08 / -2.34384e-08 | -2.63317e-08 / -2.34384e-08 |
 | JES Pileup PtTerm | -nan / -nan | -2.54519e-08 / -2.46941e-08 | -2.54519e-08 / -2.46941e-08 | -2.54519e-08 / -2.46941e-08 | -2.54519e-08 / -2.46941e-08 | -2.54519e-08 / -2.46941e-08 | -2.54519e-08 / -2.46941e-08 | -2.54519e-08 / -2.46941e-08 | -2.54519e-08 / -2.46941e-08 | -2.54519e-08 / -2.46941e-08 |
 | JES Pileup RhoTopology | -nan / -nan | -2.55241e-08 / -2.44696e-08 | -2.55241e-08 / -2.44696e-08 | -2.55241e-08 / -2.44696e-08 | -2.55241e-08 / -2.44696e-08 | -2.55241e-08 / -2.44696e-08 | -2.55241e-08 / -2.44696e-08 | -2.55241e-08 / -2.44696e-08 | -2.55241e-08 / -2.44696e-08 | -2.55241e-08 / -2.44696e-08 |
 | JET PunchThrough AFII | -nan / -nan | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES Relative NonClosure | -nan / -nan | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JES SingleParticle HighPt | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | #it{t#bar{t}} cross-section | -nan / -nan | 0.0555749 / -0.0555978 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Scale #mu_{R},#mu_{F} ttbar | -nan / -nan | -1 / -1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 1 | -nan / -nan | -1 / 1 | -1 / 1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 2 | -nan / -nan | -1 / 1 | -1 / 1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 3 | -nan / -nan | -1 / 1 | -1 / 1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 4 | -nan / -nan | -1 / 0.997175 | -1 / 0.997175 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 5 | -nan / -nan | -1 / 1 | -1 / 1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 6 | -nan / -nan | -1 / 1 | -1 / 1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 7 | -nan / -nan | -1 / 1 | -1 / 1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 8 | -nan / -nan | -1 / 1 | -1 / 1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 9 | -nan / -nan | -1 / 1 | -1 / 1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 10 | -nan / -nan | -1 / 1 | -1 / 1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 11 | -nan / -nan | -1 / 1 | -1 / 1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 12 | -nan / -nan | -1 / 1 | -1 / 1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 13 | -nan / -nan | -1 / 1 | -1 / 1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PDF no. 14 | -nan / -nan | -1 / 1 | -1 / 1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
