 |       | FCNC      | t#bar{t} + jets      | t#bar{t} +  gam      | VV      | Single Top      | t#bar{t} + V      | W+Gam      | W + jets      | Z + jets      | Z+Gam |
 | b-tag Eigenvar. 14 | -0.000172268 / 0.000172268 | -5.23837e-05 / 5.23837e-05 | 0.000220459 / -0.000220459 | -2.14723e-06 / 2.14723e-06 | 0.000543405 / -0.000543405 | 0.000440815 / -0.000440815 | -1.375e-05 / 1.375e-05 | 5.09127e-06 / -5.09127e-06 | 7.74052e-06 / -7.74052e-06 | 1.7605e-06 / -1.7605e-06 |
 | b-tag Eigenvar. 15 | 0.00105866 / -0.00105866 | 0.00209291 / -0.00209291 | 0.00202025 / -0.00202025 | 6.2266e-05 / -6.2266e-05 | 0.00236091 / -0.00236091 | 0.00181477 / -0.00181477 | 5.30109e-05 / -5.30109e-05 | 0.000124985 / -0.000124985 | 0.000154396 / -0.000154396 | 5.85189e-05 / -5.85189e-05 |
 | b-tag Eigenvar. 16 | -0.000150494 / 0.000150494 | -0.000192483 / 0.000192483 | -4.13299e-05 / 4.13299e-05 | -1.38508e-05 / 1.38508e-05 | 0.00129247 / -0.00129247 | 0.000192243 / -0.000192243 | 1.08701e-05 / -1.08701e-05 | 8.88016e-05 / -8.88016e-05 | -1.687e-05 / 1.687e-05 | -2.47821e-05 / 2.47821e-05 |
 | b-tag Eigenvar. 17 | -0.000835236 / 0.000835236 | -0.00137214 / 0.00137214 | -0.00121357 / 0.00121357 | -4.24597e-05 / 4.24597e-05 | -0.000518234 / 0.000518234 | -0.000795129 / 0.000795129 | -3.96077e-05 / 3.96077e-05 | -4.73097e-05 / 4.73097e-05 | -0.000103439 / 0.000103439 | -4.61109e-05 / 4.61109e-05 |
 | b-tag Eigenvar. 18 | 0.00196154 / -0.00196154 | 0.00330318 / -0.00330318 | 0.00292603 / -0.00292603 | 0.000112548 / -0.000112548 | 0.00223067 / -0.00223067 | 0.00182068 / -0.00182068 | 0.00010173 / -0.00010173 | 0.000183667 / -0.000183667 | 0.000275074 / -0.000275074 | 9.39485e-05 / -9.39485e-05 |
 | b-tag Eigenvar. 19 | 0.000169284 / -0.000169284 | 0.00029635 / -0.00029635 | 3.11687e-05 / -3.11687e-05 | -3.67379e-05 / 3.67379e-05 | 0.000417606 / -0.000417606 | -0.00013967 / 0.00013967 | 6.05029e-06 / -6.05029e-06 | -6.68077e-05 / 6.68077e-05 | -0.000142729 / 0.000142729 | 4.48585e-06 / -4.48585e-06 |
 | b-tag Eigenvar. 20 | -0.000119233 / 0.000119233 | -0.000203583 / 0.000203583 | -0.000150391 / 0.000150391 | -6.04843e-06 / 6.04843e-06 | -4.64395e-05 / 4.64395e-05 | 2.81274e-05 / -2.81274e-05 | -7.36703e-06 / 7.36703e-06 | -1.08446e-05 / 1.08446e-05 | -1.18328e-05 / 1.18328e-05 | -3.09774e-06 / 3.09774e-06 |
 | b-tag Eigenvar. 21 | -0.00015104 / 0.00015104 | -0.000314417 / 0.000314417 | -0.000232153 / 0.000232153 | -4.74803e-06 / 4.74803e-06 | 4.96443e-05 / -4.96443e-05 | -0.000207057 / 0.000207057 | -6.58544e-06 / 6.58544e-06 | 1.15417e-06 / -1.15417e-06 | 4.79013e-06 / -4.79013e-06 | 1.43208e-05 / -1.43208e-05 |
 | b-tag Eigenvar. 22 | 0.000727684 / -0.000727684 | 0.0014739 / -0.0014739 | 0.00119338 / -0.00119338 | 1.99596e-05 / -1.99596e-05 | 0.00068935 / -0.00068935 | 0.000937067 / -0.000937067 | 2.29848e-05 / -2.29848e-05 | 8.27845e-06 / -8.27845e-06 | 1.63758e-05 / -1.63758e-05 | 1.81126e-05 / -1.81126e-05 |
 | b-tag Eigenvar. 23 | 0.00079123 / -0.00079123 | 0.00159836 / -0.00159836 | 0.00135592 / -0.00135592 | 7.21567e-06 / -7.21567e-06 | 0.00088327 / -0.00088327 | 0.00126641 / -0.00126641 | 1.56248e-05 / -1.56248e-05 | -2.50932e-05 / 2.50932e-05 | -2.08279e-05 / 2.08279e-05 | 2.9251e-05 / -2.9251e-05 |
 | b-tag Eigenvar. 24 | -0.000602279 / 0.000602279 | -0.00107092 / 0.00107092 | -0.00112602 / 0.00112602 | 7.73583e-06 / -7.73583e-06 | -0.00120928 / 0.00120928 | -0.00113418 / 0.00113418 | -3.32707e-07 / 3.32707e-07 | -3.90782e-06 / 3.90782e-06 | 6.22935e-06 / -6.22935e-06 | -6.93356e-05 / 6.93356e-05 |
 | b-tag Eigenvar. 25 | 0.00117722 / -0.00117722 | 0.00210157 / -0.00210157 | 0.0018561 / -0.0018561 | 3.98991e-05 / -3.98991e-05 | 0.00116896 / -0.00116896 | 0.00139695 / -0.00139695 | 3.16474e-05 / -3.16474e-05 | 3.67756e-05 / -3.67756e-05 | 5.47308e-05 / -5.47308e-05 | 4.19298e-05 / -4.19298e-05 |
 | b-tag Eigenvar. 26 | 0.000922759 / -0.000922759 | 0.00154563 / -0.00154563 | 0.00139736 / -0.00139736 | 3.40906e-05 / -3.40906e-05 | 0.000878351 / -0.000878351 | 0.00101639 / -0.00101639 | 2.91724e-05 / -2.91724e-05 | 4.38061e-05 / -4.38061e-05 | 6.1639e-05 / -6.1639e-05 | 3.36353e-05 / -3.36353e-05 |
 | b-tag Eigenvar. 27 | 0.000273237 / -0.000273237 | 0.00042005 / -0.00042005 | 0.000332863 / -0.000332863 | 1.71854e-05 / -1.71854e-05 | 0.000121404 / -0.000121404 | 0.000116489 / -0.000116489 | 1.21076e-05 / -1.21076e-05 | 1.17468e-05 / -1.17468e-05 | 2.7026e-05 / -2.7026e-05 | 5.90777e-06 / -5.90777e-06 |
 | b-tag Eigenvar. 28 | -7.57543e-05 / 7.57543e-05 | 0.000199054 / -0.000199054 | 0.000164396 / -0.000164396 | -1.27238e-05 / 1.27238e-05 | 0.000430004 / -0.000430004 | 0.000308831 / -0.000308831 | -1.08842e-05 / 1.08842e-05 | -1.30944e-05 / 1.30944e-05 | -2.68006e-05 / 2.68006e-05 | 6.14476e-06 / -6.14476e-06 |
 | b-tag Eigenvar. 29 | 0.00016785 / -0.00016785 | 0.000696968 / -0.000696968 | 0.000616869 / -0.000616869 | 9.81647e-06 / -9.81647e-06 | 0.000812116 / -0.000812116 | 0.000616199 / -0.000616199 | -2.22155e-06 / 2.22155e-06 | -5.78263e-06 / 5.78263e-06 | -8.81043e-06 / 8.81043e-06 | 1.89421e-05 / -1.89421e-05 |
 | b-tag Eigenvar. 30 | -0.00110696 / 0.00110696 | -0.00220844 / 0.00220844 | -0.00201105 / 0.00201105 | -5.95383e-05 / 5.95383e-05 | -0.00150151 / 0.00150151 | -0.00153739 / 0.00153739 | -2.51482e-05 / 2.51482e-05 | -2.66868e-05 / 2.66868e-05 | -4.88205e-05 / 4.88205e-05 | -5.46424e-05 / 5.46424e-05 |
 | b-tag Eigenvar. 31 | -0.000611835 / 0.000611835 | -0.000791729 / 0.000791729 | -0.000842854 / 0.000842854 | 8.51607e-06 / -8.51607e-06 | -0.000347426 / 0.000347426 | -0.000577907 / 0.000577907 | -3.84987e-06 / 3.84987e-06 | -3.53286e-06 / 3.53286e-06 | -2.48576e-05 / 2.48576e-05 | 5.55229e-06 / -5.55229e-06 |
 | b-tag Eigenvar. 32 | -6.29222e-05 / 6.29222e-05 | 3.38116e-05 / -3.38116e-05 | -5.08014e-05 / 5.08014e-05 | 8.77615e-06 / -8.77615e-06 | 5.44957e-05 / -5.44957e-05 | 3.10282e-05 / -3.10282e-05 | 7.09241e-06 / -7.09241e-06 | 1.20281e-05 / -1.20281e-05 | 7.30876e-06 / -7.30876e-06 | 9.34408e-06 / -9.34408e-06 |
 | b-tag Eigenvar. 33 | -0.000226258 / 0.000226258 | -0.000450059 / 0.000450059 | -0.000407096 / 0.000407096 | -7.869e-06 / 7.869e-06 | -0.000301675 / 0.000301675 | -0.000344508 / 0.000344508 | -3.7196e-06 / 3.7196e-06 | -8.12615e-06 / 8.12615e-06 | -5.14043e-06 / 5.14043e-06 | -1.31697e-05 / 1.31697e-05 |
 | b-tag Eigenvar. 34 | -0.00146469 / 0.00146469 | -0.00297041 / 0.00297041 | -0.00245837 / 0.00245837 | -3.60444e-05 / 3.60444e-05 | -0.0018436 / 0.0018436 | -0.00186941 / 0.00186941 | -4.78144e-05 / 4.78144e-05 | -3.12801e-05 / 3.12801e-05 | -4.44309e-05 / 4.44309e-05 | -4.93102e-05 / 4.93102e-05 |
 | b-tag Eigenvar. 35 | -0.000147218 / 0.000147218 | -0.000300962 / 0.000300962 | -0.000263562 / 0.000263562 | -5.78835e-06 / 5.78835e-06 | -0.00024521 / 0.00024521 | -0.000168343 / 0.000168343 | -4.43606e-06 / 4.43606e-06 | -6.06386e-06 / 6.06386e-06 | -8.6665e-06 / 8.6665e-06 | -5.82309e-06 / 5.82309e-06 |
 | b-tag Eigenvar. 36 | -0.000200458 / 0.000200458 | -0.000415161 / 0.000415161 | -0.000324569 / 0.000324569 | -3.8811e-06 / 3.8811e-06 | -0.00027196 / 0.00027196 | -0.000295418 / 0.000295418 | -7.62756e-06 / 7.62756e-06 | -8.21989e-06 / 8.21989e-06 | -4.13298e-06 / 4.13298e-06 | -7.83748e-06 / 7.83748e-06 |
 | b-tag Eigenvar. 37 | -0.000350142 / 0.000350142 | -0.000694013 / 0.000694013 | -0.000580856 / 0.000580856 | -8.47585e-06 / 8.47585e-06 | -0.000401128 / 0.000401128 | -0.000505165 / 0.000505165 | -1.19263e-05 / 1.19263e-05 | -1.05634e-05 / 1.05634e-05 | -1.29841e-05 / 1.29841e-05 | -1.22217e-05 / 1.22217e-05 |
 | b-tag Eigenvar. 38 | 7.34528e-05 / -7.34528e-05 | 0.000122109 / -0.000122109 | 0.000127834 / -0.000127834 | 1.4072e-06 / -1.4072e-06 | -8.23271e-07 / 8.23271e-07 | 0.00012441 / -0.00012441 | 1.8818e-06 / -1.8818e-06 | -3.72034e-06 / 3.72034e-06 | 4.57425e-06 / -4.57425e-06 | -4.90881e-07 / 4.90881e-07 |
 | b-tag Eigenvar. 39 | 6.13715e-05 / -6.13715e-05 | 0.000139685 / -0.000139685 | 0.000107985 / -0.000107985 | 5.3951e-06 / -5.3951e-06 | 0.000127333 / -0.000127333 | 8.33533e-05 / -8.33533e-05 | 4.35684e-06 / -4.35684e-06 | 9.7783e-06 / -9.7783e-06 | 1.04031e-05 / -1.04031e-05 | 5.67078e-06 / -5.67078e-06 |
 | b-tag Eigenvar. 40 | -3.7445e-06 / 3.7445e-06 | -4.03026e-06 / 4.03026e-06 | 1.50115e-05 / -1.50115e-05 | -1.28029e-06 / 1.28029e-06 | -2.23825e-06 / 2.23825e-06 | 4.59782e-05 / -4.59782e-05 | -7.23502e-07 / 7.23502e-07 | -2.03301e-06 / 2.03301e-06 | -1.83024e-06 / 1.83024e-06 | -1.354e-07 / 1.354e-07 |
 | b-tag Eigenvar. 41 | -3.18659e-05 / 3.18659e-05 | -6.68477e-05 / 6.68477e-05 | -6.36158e-05 / 6.36158e-05 | -7.60132e-07 / 7.60132e-07 | -5.16278e-05 / 5.16278e-05 | -8.80143e-05 / 8.80143e-05 | -6.5837e-07 / 6.5837e-07 | -5.33163e-07 / 5.33163e-07 | -8.94756e-07 / 8.94756e-07 | -1.08335e-06 / 1.08335e-06 |
 | b-tag Eigenvar. 42 | -0.000138891 / 0.000138891 | -0.000274725 / 0.000274725 | -0.000227486 / 0.000227486 | -3.7944e-06 / 3.7944e-06 | -0.000181267 / 0.000181267 | -0.000187421 / 0.000187421 | -4.63146e-06 / 4.63146e-06 | -6.81378e-06 / 6.81378e-06 | -5.28435e-06 / 5.28435e-06 | -6.29707e-06 / 6.29707e-06 |
 | b-tag Eigenvar. 43 | -1.26947e-07 / 1.26947e-07 | -1.00849e-05 / 1.00849e-05 | 4.9132e-06 / -4.9132e-06 | -5.86745e-07 / 5.86745e-07 | -9.31315e-06 / 9.31315e-06 | 1.77516e-05 / -1.77516e-05 | -6.5837e-07 / 6.5837e-07 | 4.04243e-07 / -4.04243e-07 | -5.34953e-07 / 5.34953e-07 | 1.01587e-07 / -1.01587e-07 |
 | b-tag Eigenvar. 44 | 2.16466e-05 / -2.16466e-05 | 4.08754e-05 / -4.08754e-05 | 3.67402e-05 / -3.67402e-05 | 1.06043e-06 / -1.06043e-06 | 2.16143e-05 / -2.16143e-05 | 2.83505e-05 / -2.83505e-05 | 3.1862e-07 / -3.1862e-07 | 1.15417e-06 / -1.15417e-06 | 8.32299e-07 / -8.32299e-07 | 1.7605e-06 / -1.7605e-06 |
 | b-tag Eigenvar. 45 | -5.57554e-05 / 5.57554e-05 | -0.000101662 / 0.000101662 | -9.0707e-05 / 9.0707e-05 | -1.02021e-06 / 1.02021e-06 | -2.51474e-05 / 2.51474e-05 | -8.57829e-05 / 8.57829e-05 | -1.76562e-06 / 1.76562e-06 | 9.66686e-07 / -9.66686e-07 | -2.04613e-06 / 2.04613e-06 | -4.90881e-07 / 4.90881e-07 |
 | b-tag Eigenvar. 45 | -5.57554e-05 / 5.57554e-05 | -0.000101662 / 0.000101662 | -9.0707e-05 / 9.0707e-05 | -1.02021e-06 / 1.02021e-06 | -2.51474e-05 / 2.51474e-05 | -8.57829e-05 / 8.57829e-05 | -1.76562e-06 / 1.76562e-06 | 9.66686e-07 / -9.66686e-07 | -2.04613e-06 / 2.04613e-06 | -4.90881e-07 / 4.90881e-07 |
 | Muon momentum resolution (ID) | 6.41017e-05 / -6.40826e-05 | 6.20263e-09 / 6.20263e-09 | -4.43942e-05 / 4.44009e-05 | 1.53649e-05 / -1.53246e-05 | -1.47116e-08 / -1.47116e-08 | -0.000208507 / 0.00020842 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | Muon momentum resolution (MS) | 9.56424e-09 / 9.56424e-09 | -4.03026e-06 / 4.04266e-06 | 1.75186e-05 / -1.75119e-05 | 4.52817e-06 / -4.48795e-06 | -1.47116e-08 / -1.47116e-08 | -0.00101257 / 0.0010126 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | Muon momentum scale | 9.56424e-09 / 9.56424e-09 | 5.88713e-05 / -5.89429e-05 | 4.85099e-05 / -4.85032e-05 | 1.58059e-06 / -1.54037e-06 | -1.47116e-08 / -1.47116e-08 | 0.0011139 / -0.00111388 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | Muon Sagitta ResBias | 9.56424e-09 / 9.56424e-09 | 5.88713e-05 / -5.89429e-05 | -5.18508e-06 / 5.19177e-06 | 6.7822e-06 / -6.82868e-06 | -1.47116e-08 / -1.47116e-08 | -0.000200251 / 0.000200276 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | Muon Sagitta Rho | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | Met ResoPara | -0.00463776 / 0.00463776 | 0.00056839 / -0.00056839 | 0.000885831 / -0.000885831 | -0.00518546 / 0.00518546 | -0.00128542 / 0.00128542 | -0.00701512 / 0.00701512 | -0.00634933 / 0.00634933 | -0.00119901 / 0.00119901 | -0.0139649 / 0.0139649 | -0.0367471 / 0.0367471 |
 | Met ResoPerp | -0.00208561 / 0.00208561 | -0.00106192 / 0.00106192 | 0.00168366 / -0.00168366 | -0.00539205 / 0.00539205 | -0.00163068 / 0.00163068 | 0.00425419 / -0.00425419 | -0.00457466 / 0.00457466 | 0.000393552 / -0.000393552 | -0.0313801 / 0.0313801 | -0.0284781 / 0.0284781 |
 | MET Scale | -0.00142858 / 0.0014286 | -0.000778106 / 0.000778118 | -0.00242438 / 0.00242439 | -0.00621243 / 0.00621239 | -0.00374985 / 0.00374982 | -0.00282253 / 0.00282256 | -0.00527601 / 0.00527606 | -0.00497609 / 0.00497615 | -0.0268426 / 0.0268426 | -0.033137 / 0.0331371 |
 | Electron energy resolution | 0.00307527 / -0.00307525 | 0.000576716 / -0.000576787 | -0.000367261 / 0.000367267 | -0.000673415 / 0.000673455 | 0.00675934 / -0.00675931 | 0.00137988 / -0.00137985 | -0.000298119 / 0.000298105 | 0.00419286 / -0.00419289 | 0.00695115 / -0.00695114 | 0.000916649 / -0.000916683 |
 | Electron energy scale | 0.00389707 / -0.00389705 | 0.00975067 / -0.00975065 | 0.00767765 / -0.00767765 | 0.0050956 / -0.00509556 | 0.0125209 / -0.0125209 | 0.0133309 / -0.0133308 | 0.0078856 / -0.00788561 | 0.00714559 / -0.00714553 | 0.0079699 / -0.00796989 | 0.0111186 / -0.0111186 |
 | AF2 Electron energy scale | 0.0012252 / -0.00122525 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | BJES Response | 0.000158568 / -0.000158617 | 0.000941511 / -0.000941498 | -0.00379907 / 0.00379908 | 0.000397163 / -0.000397123 | -0.00378502 / 0.00378506 | -0.0200826 / 0.0200825 | -0.000159647 / 0.000159633 | 4.4931e-05 / -4.48724e-05 | 9.17973e-06 / -9.24219e-06 | 6.04148e-05 / -6.04486e-05 |
 | JES EffectiveNP Detector1 | 0.000431932 / -0.000431913 | 0.000226132 / -0.00022612 | -0.000124902 / 0.000124909 | 0.000609995 / -0.000610042 | 0.000768117 / -0.000768147 | -0.000226693 / 0.000226717 | 0.000817407 / -0.000817421 | 0.000157513 / -0.000157549 | 0.000692086 / -0.000692077 | -0.000996785 / 0.000996869 |
 | JES EffectiveNP Detector2 | -0.000142645 / 0.000142664 | 9.09107e-05 / -9.08983e-05 | 5.78421e-05 / -5.78354e-05 | -9.77625e-06 / 9.72978e-06 | 8.61228e-07 / -8.90651e-07 | -9.91694e-07 / 1.01652e-06 | 4.84516e-05 / -4.84657e-05 | -2.6892e-06 / 2.65402e-06 | 7.94853e-05 / -7.94758e-05 | -0.00019719 / 0.000197156 |
 | JES EffectiveNP Mixed1 | 0.000133791 / -0.00013384 | 0.000314262 / -0.000314333 | 0.000168993 / -0.000168986 | 0.000813812 / -0.000813772 | 0.000816024 / -0.000816054 | -0.000183962 / 0.000183987 | 0.000439117 / -0.000439066 | -0.000284661 / 0.000284719 | 0.00148092 / -0.00148091 | -0.00315396 / 0.00315393 |
 | JES EffectiveNP Mixed2 | -0.000716266 / 0.000716285 | 8.83879e-05 / -8.84596e-05 | -0.000203877 / 0.000203814 | -0.000869949 / 0.000869989 | -0.000811674 / 0.000811645 | 0.00127534 / -0.00127531 | -0.000818333 / 0.000818384 | -6.09958e-05 / 6.09606e-05 | -0.00192037 / 0.00192038 | 0.00095042 / -0.000950454 |
 | JES EffectiveNP Mixed3 | 0.000157953 / -0.000157934 | 5.41621e-05 / -5.42337e-05 | 4.7326e-05 / -4.73193e-05 | 0.000382078 / -0.000382038 | 0.000814205 / -0.000814167 | 0.000385366 / -0.000385342 | 0.000270619 / -0.000270633 | -1.23445e-05 / 1.23093e-05 | 0.000943876 / -0.000943867 | -0.000923911 / 0.000923877 |
 | JES EffectiveNP Modelling1 | 0.0175539 / -0.0175539 | 0.0189597 / -0.0189597 | 0.0113132 / -0.0113132 | 0.0257088 / -0.0257088 | 0.0222984 / -0.0222983 | -0.00640228 / 0.00640231 | 0.0296852 / -0.0296852 | 0.0402059 / -0.0402059 | 0.0294137 / -0.0294137 | 0.0333572 / -0.0333573 |
 | JES EffectiveNP Modelling2 | -0.00125521 / 0.00125523 | -0.0011815 / 0.00118151 | -0.000414897 / 0.000414903 | -0.00117589 / 0.00117584 | -0.00211372 / 0.0021137 | -0.000323979 / 0.000324004 | -0.00190807 / 0.00190812 | -0.0021575 / 0.00215747 | -0.00338211 / 0.00338212 | -0.00366751 / 0.00366748 |
 | JES EffectiveNP Modelling3 | 0.000638337 / -0.000638318 | 0.00107665 / -0.00107672 | 0.000250406 / -0.000250399 | -0.000604927 / 0.000604967 | 0.000802211 / -0.000802173 | 0.00129207 / -0.00129205 | 0.00104029 / -0.00104031 | 0.000115986 / -0.000116022 | 0.000913221 / -0.000913212 | 0.00112141 / -0.00112144 |
 | JES EffectiveNP Modelling4 | -7.22733e-05 / 7.22242e-05 | -0.000221326 / 0.000221339 | -2.45459e-05 / 2.45526e-05 | 0.000445451 / -0.000445498 | 1.87428e-07 / -1.49472e-07 | 0.000458889 / -0.000458864 | 1.6732e-05 / -1.6681e-05 | 2.09157e-06 / -2.12675e-06 | 0.000520532 / -0.000520523 | -0.000997496 / 0.000997462 |
 | JES EffectiveNP Stat1 | 0.000524009 / -0.00052399 | 0.000434514 / -0.000434502 | 0.000165998 / -0.000165991 | 0.000592743 / -0.00059279 | 0.000787455 / -0.000787485 | 0.00037711 / -0.000377086 | 0.00106478 / -0.00106479 | 0.000329527 / -0.000329563 | 0.000940134 / -0.000940197 | -0.000602438 / 0.000602404 |
 | JES EffectiveNP Stat2 | -0.00193907 / 0.00193902 | -0.00180244 / 0.00180245 | -0.000482659 / 0.000482666 | -0.00165036 / 0.00165032 | -0.00153426 / 0.00153423 | 0.000223928 / -0.000223903 | -0.00231046 / 0.00231044 | -0.00253472 / 0.00253477 | -0.00390994 / 0.00390995 | -0.00195196 / 0.00195205 |
 | JES EffectiveNP Stat3 | -9.90978e-05 / 9.91169e-05 | 0.000479588 / -0.000479576 | 0.000115785 / -0.000115848 | -0.000413681 / 0.000413635 | 5.37569e-06 / -5.33773e-06 | -0.000373181 / 0.000373205 | 0.000238183 / -0.000238197 | -0.00025457 / 0.000254535 | 0.000398415 / -0.000398477 | 0.000946391 / -0.000946306 |
 | JES EffectiveNP Stat4 | -4.86568e-05 / 4.86759e-05 | -0.000484285 / 0.000484297 | -0.000263005 / 0.000263011 | 0.00094706 / -0.000947106 | -0.00082643 / 0.000826401 | -0.000707325 / 0.00070735 | -0.000524455 / 0.000524506 | -0.00028916 / 0.000289125 | -0.000851398 / 0.000851335 | -0.000926518 / 0.000926603 |
 | JES EffectiveNP Stat5 | -0.000129676 / 0.000129696 | 0.000128668 / -0.000128656 | 0.000178534 / -0.000178527 | -0.000927687 / 0.000927727 | -3.51612e-07 / 3.89568e-07 | -0.000249452 / 0.000249477 | 9.8734e-05 / -9.87481e-05 | 0.000470044 / -0.000469986 | -0.000382286 / 0.000382296 | 0.00091819 / -0.000918224 |
 | JES EffectiveNP Stat6 | -9.74597e-05 / 9.74105e-05 | -1.94193e-05 / 1.94317e-05 | -0.000155615 / 0.000155621 | -6.82868e-06 / 6.7822e-06 | -3.04681e-06 / 3.08477e-06 | 0.000110799 / -0.000110774 | 0.000262021 / -0.000262036 | -8.13375e-05 / 8.13023e-05 | 0.00113889 / -0.00113888 | -0.000860399 / 0.000860483 |
 | JES EtaIntercalibration Modeling | 0.00690585 / -0.00690583 | 0.00814382 / -0.00814389 | 0.00447977 / -0.00447977 | 0.0137886 / -0.0137886 | 0.00296821 / -0.00296824 | -0.00342031 / 0.00342034 | 0.0130632 / -0.0130633 | 0.0151787 / -0.0151787 | 0.0193899 / -0.0193899 | 0.0182794 / -0.0182794 |
 | JES EtaIntercalibration Nonclosure HighE | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | -1.97384e-06 / 2.01406e-06 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | 2.12262e-05 / -2.12403e-05 | 2.92803e-08 / 2.92803e-08 | 3.207e-06 / -3.1975e-06 | 8.77868e-05 / -8.78206e-05 |
 | JES EtaIntercalibration Nonclosure NegEta | -3.87597e-05 / 3.87788e-05 | 0.00017904 / -0.000179028 | 0.000192741 / -0.000192734 | 0.000191266 / -0.000191226 | -2.44039e-06 / 2.47835e-06 | 0.00034721 / -0.000347185 | 5.28806e-05 / -5.28947e-05 | 0.00133293 / -0.00133296 | 0.000382871 / -0.000382862 | 0.000857047 / -0.000857081 |
 | JES EtaIntercalibration Nonclosure PosEta | 0.000156793 / -0.000156774 | -0.000107969 / 0.000107982 | 2.92883e-05 / -2.92817e-05 | -0.000352389 / 0.000352429 | 0.000582283 / -0.000582313 | -2.74332e-05 / 2.7458e-05 | 0.000137358 / -0.000137372 | -0.00017789 / 0.000177855 | 0.000284213 / -0.000284276 | 0.000530242 / -0.000530276 |
 | JES EtaIntercalibration TotalStat | 0.00242862 / -0.0024286 | 0.00274875 / -0.00274874 | 0.00123356 / -0.00123355 | 0.00267243 / -0.00267239 | -0.00028611 / 0.000286148 | -0.00106211 / 0.00106213 | 0.00293044 / -0.00293039 | 0.00307341 / -0.00307344 | 0.00677283 / -0.00677289 | 0.00312027 / -0.00312031 |
 | JES Flavor Composition | 0.0360045 / -0.0360045 | 0.0375987 / -0.0375987 | 0.0255703 / -0.0255703 | 0.0450769 / -0.0450769 | 0.0485978 / -0.0485978 | 0.00748875 / -0.00748873 | 0.0573469 / -0.0573469 | 0.0818299 / -0.0818299 | 0.0639627 / -0.0639627 | 0.0661763 / -0.065916 |
 | JES Flavor Response | -0.0162364 / 0.0162364 | -0.0162975 / 0.0162976 | -0.0123167 / 0.0123167 | -0.0194484 / 0.0194485 | -0.019811 / 0.019811 | -0.00333708 / 0.00333699 | -0.0248443 / 0.0248442 | -0.0392064 / 0.0392064 | -0.0303635 / 0.0303635 | -0.0306725 / 0.0306725 |
 | JER DataVsMC AFII | 9.56424e-09 / 9.56424e-09 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER Effective NP1 | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
 | JER Effective NP2 | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | 8.46013e-06 / -8.45062e-06 | -1.69066e-08 / -1.69066e-08 |
 | JER Effective NP3 | 9.56424e-09 / 9.56424e-09 | 6.20263e-09 / 6.20263e-09 | -3.14759e-08 / -3.14759e-08 | 2.01091e-08 / 2.01091e-08 | -1.47116e-08 / -1.47116e-08 | 1.24132e-08 / 1.24132e-08 | -7.04349e-09 / -7.04349e-09 | 2.92803e-08 / 2.92803e-08 | -3.12285e-08 / -3.12285e-08 | -1.69066e-08 / -1.69066e-08 |
