 |       | FCNC      | t#bar{t} + jets      | t#bar{t} +  gam      | VV      | Single Top      | t#bar{t} + V      | W+Gam      | W + jets      | Z + jets      | Z+Gam |
 | b-tag Eigenvar. 14 | 0.000194654 / -0.000194654 | 0.000542029 / -0.000542029 | 0.000199281 / -0.000199281 | -0.000143529 / 0.000143529 | 0.00135357 / -0.00135357 | -0.000294065 / 0.000294065 | 0.000155972 / -0.000155972 | 0.000202928 / -0.000202928 | 0.000375132 / -0.000375132 | 0.000359052 / -0.000359052 |
 | b-tag Eigenvar. 15 | 0.00134108 / -0.00134108 | 0.0015832 / -0.0015832 | 0.00180197 / -0.00180197 | 1.68346e-05 / -1.68346e-05 | 0.00131813 / -0.00131813 | 0.00356962 / -0.00356962 | 0.000792742 / -0.000792742 | 0.000705211 / -0.000705211 | 0.000601353 / -0.000601353 | 0.00123923 / -0.00123923 |
 | b-tag Eigenvar. 16 | 0.000673638 / -0.000673638 | -0.000713565 / 0.000713565 | 0.000475878 / -0.000475878 | -0.000375467 / 0.000375467 | -0.00150243 / 0.00150243 | -0.00256496 / 0.00256496 | 0.000404336 / -0.000404336 | 0.000358841 / -0.000358841 | -0.000282613 / 0.000282613 | 0.000424271 / -0.000424271 |
 | b-tag Eigenvar. 17 | -0.000424547 / 0.000424547 | -0.00116995 / 0.00116995 | -0.00115675 / 0.00115675 | -0.000563416 / 0.000563416 | -0.000846012 / 0.000846012 | -0.00148209 / 0.00148209 | -0.000326715 / 0.000326715 | -0.000216879 / 0.000216879 | -0.000515185 / 0.000515185 | -0.000693134 / 0.000693134 |
 | b-tag Eigenvar. 18 | 0.00127124 / -0.00127124 | 0.00239287 / -0.00239287 | 0.00223369 / -0.00223369 | 0.00048336 / -0.00048336 | 0.00178753 / -0.00178753 | 0.00302481 / -0.00302481 | 0.00114209 / -0.00114209 | 0.000854564 / -0.000854564 | 0.00103743 / -0.00103743 | 0.00194188 / -0.00194188 |
 | b-tag Eigenvar. 19 | 0.00151219 / -0.00151219 | 0.00217834 / -0.00217834 | 0.00161422 / -0.00161422 | 0.00106236 / -0.00106236 | 0.000990876 / -0.000990876 | 0.00254162 / -0.00254162 | 0.000992022 / -0.000992022 | 0.000561549 / -0.000561549 | 0.000415937 / -0.000415937 | 0.00188831 / -0.00188831 |
 | b-tag Eigenvar. 20 | 0.000264319 / -0.000264319 | 0.000232934 / -0.000232934 | 0.000239649 / -0.000239649 | -7.44059e-06 / 7.44059e-06 | 0.000150864 / -0.000150864 | -1.28411e-05 / 1.28411e-05 | 5.1536e-05 / -5.1536e-05 | 7.78763e-05 / -7.78763e-05 | 6.44164e-05 / -6.44164e-05 | 0.000268532 / -0.000268532 |
 | b-tag Eigenvar. 21 | -2.01854e-05 / 2.01854e-05 | -0.000263903 / 0.000263903 | -0.000187076 / 0.000187076 | -6.15816e-05 / 6.15816e-05 | 0.000656956 / -0.000656956 | 0.00064857 / -0.00064857 | 0.000122936 / -0.000122936 | 2.27812e-05 / -2.27812e-05 | -0.000246941 / 0.000246941 | 0.000370289 / -0.000370289 |
 | b-tag Eigenvar. 22 | -0.0011559 / 0.0011559 | -0.00041621 / 0.00041621 | -0.000548005 / 0.000548005 | -0.00010204 / 0.00010204 | -0.00107012 / 0.00107012 | -0.00154137 / 0.00154137 | -0.000553703 / 0.000553703 | -0.00058996 / 0.00058996 | -0.000214542 / 0.000214542 | -0.00146735 / 0.00146735 |
 | b-tag Eigenvar. 23 | -0.000295838 / 0.000295838 | 0.000713121 / -0.000713121 | 0.000368922 / -0.000368922 | 0.000132546 / -0.000132546 | 0.000609772 / -0.000609772 | -0.000389557 / 0.000389557 | -0.000439237 / 0.000439237 | 0.000577348 / -0.000577348 | 0.000109968 / -0.000109968 | -0.000537878 / 0.000537878 |
 | b-tag Eigenvar. 24 | 1.17705e-05 / -1.17705e-05 | -0.000741208 / 0.000741208 | -0.000388609 / 0.000388609 | -0.000112339 / 0.000112339 | -0.00108899 / 0.00108899 | -0.00054771 / 0.00054771 | -3.18998e-05 / 3.18998e-05 | 6.52908e-05 / -6.52908e-05 | -9.98275e-05 / 9.98275e-05 | -0.000167386 / 0.000167386 |
 | b-tag Eigenvar. 25 | -1.83265e-05 / 1.83265e-05 | 0.0010014 / -0.0010014 | 0.000690642 / -0.000690642 | 0.000311079 / -0.000311079 | 0.000366526 / -0.000366526 | -0.00158405 / 0.00158405 | -0.000384198 / 0.000384198 | 2.49709e-06 / -2.49709e-06 | 0.000313477 / -0.000313477 | -0.000889617 / 0.000889617 |
 | b-tag Eigenvar. 26 | 0.00155805 / -0.00155805 | 0.00226746 / -0.00226746 | 0.00203375 / -0.00203375 | 0.000794597 / -0.000794597 | 0.000976952 / -0.000976952 | 0.003576 / -0.003576 | 0.00146111 / -0.00146111 | 0.000762716 / -0.000762716 | 0.000935936 / -0.000935936 | 0.00173919 / -0.00173919 |
 | b-tag Eigenvar. 27 | -1.76183e-05 / 1.76183e-05 | 0.00039015 / -0.00039015 | 0.000108851 / -0.000108851 | 0.000208462 / -0.000208462 | 0.000503393 / -0.000503393 | 0.000546417 / -0.000546417 | 0.000389103 / -0.000389103 | 0.000277906 / -0.000277906 | 0.000141277 / -0.000141277 | 0.000407725 / -0.000407725 |
 | b-tag Eigenvar. 28 | 0.000175533 / -0.000175533 | 0.000382145 / -0.000382145 | 0.0003663 / -0.0003663 | 0.00012725 / -0.00012725 | 0.000288061 / -0.000288061 | 0.000918349 / -0.000918349 | 0.000204491 / -0.000204491 | -0.000306852 / 0.000306852 | 0.000191641 / -0.000191641 | 0.000210828 / -0.000210828 |
 | b-tag Eigenvar. 29 | -0.00034178 / 0.00034178 | 0.000174231 / -0.000174231 | 9.76114e-06 / -9.76114e-06 | -0.000135511 / 0.000135511 | 0.000155681 / -0.000155681 | -0.000349691 / 0.000349691 | 0.00021239 / -0.00021239 | -0.000243389 / 0.000243389 | 0.000165978 / -0.000165978 | 2.24104e-05 / -2.24104e-05 |
 | b-tag Eigenvar. 30 | 0.000426489 / -0.000426489 | -0.000575881 / 0.000575881 | -0.00045288 / 0.00045288 | 0.000362646 / -0.000362646 | -0.000251424 / 0.000251424 | -0.000658118 / 0.000658118 | 0.000220226 / -0.000220226 | 0.000138996 / -0.000138996 | 0.000213583 / -0.000213583 | 0.000158915 / -0.000158915 |
 | b-tag Eigenvar. 31 | 6.09879e-05 / -6.09879e-05 | -0.000603417 / 0.000603417 | -0.00032885 / 0.00032885 | -4.10581e-05 / 4.10581e-05 | -0.000624939 / 0.000624939 | -0.000679599 / 0.000679599 | 9.71091e-05 / -9.71091e-05 | 5.71906e-05 / -5.71906e-05 | 0.000948125 / -0.000948125 | -5.8458e-05 / 5.8458e-05 |
 | b-tag Eigenvar. 32 | 0.00116174 / -0.00116174 | 0.00110803 / -0.00110803 | 0.00114322 / -0.00114322 | 0.000493291 / -0.000493291 | 0.000860806 / -0.000860806 | 0.000471843 / -0.000471843 | 0.000404712 / -0.000404712 | 0.000300466 / -0.000300466 | 0.000395663 / -0.000395663 | 0.000390903 / -0.000390903 |
 | b-tag Eigenvar. 33 | -0.000356652 / 0.000356652 | -0.000608861 / 0.000608861 | -0.000549957 / 0.000549957 | 0.000121365 / -0.000121365 | -0.000233738 / 0.000233738 | -0.000784846 / 0.000784846 | -0.000787899 / 0.000787899 | -9.61982e-06 / 9.61982e-06 | -0.000107462 / 0.000107462 | -0.000267558 / 0.000267558 |
 | b-tag Eigenvar. 34 | 0.000330621 / -0.000330621 | -0.000597227 / 0.000597227 | -0.000722037 / 0.000722037 | 0.000477696 / -0.000477696 | 5.81448e-05 / -5.81448e-05 | -0.000517506 / 0.000517506 | 0.000148637 / -0.000148637 | 0.000163498 / -0.000163498 | -0.00161684 / 0.00161684 | 9.81772e-05 / -9.81772e-05 |
 | b-tag Eigenvar. 35 | 0.000486329 / -0.000486329 | 0.000585363 / -0.000585363 | 0.00038502 / -0.00038502 | -0.00179557 / 0.00179557 | 0.000865491 / -0.000865491 | 0.000900433 / -0.000900433 | 6.13778e-05 / -6.13778e-05 | 0.000278374 / -0.000278374 | -0.0001747 / 0.0001747 | 0.000319893 / -0.000319893 |
 | b-tag Eigenvar. 36 | -0.000769157 / 0.000769157 | -0.000877718 / 0.000877718 | -0.00095168 / 0.00095168 | -0.00024085 / 0.00024085 | -0.00134841 / 0.00134841 | -0.000322957 / 0.000322957 | -0.000489135 / 0.000489135 | -3.24478e-05 / 3.24478e-05 | -0.000559133 / 0.000559133 | -0.000488171 / 0.000488171 |
 | b-tag Eigenvar. 37 | -0.00166782 / 0.00166782 | -0.00218081 / 0.00218081 | -0.00201538 / 0.00201538 | -0.00120811 / 0.00120811 | -0.00109064 / 0.00109064 | -0.00118286 / 0.00118286 | -0.000744771 / 0.000744771 | -0.000484924 / 0.000484924 | -0.00136066 / 0.00136066 | -0.000824468 / 0.000824468 |
 | b-tag Eigenvar. 38 | 0.000548559 / -0.000548559 | 0.000700206 / -0.000700206 | 0.000593626 / -0.000593626 | 0.00114372 / -0.00114372 | 0.00037616 / -0.00037616 | 0.000457397 / -0.000457397 | 9.44136e-05 / -9.44136e-05 | 0.000473919 / -0.000473919 | -0.000505818 / 0.000505818 | 0.000304175 / -0.000304175 |
 | b-tag Eigenvar. 39 | 0.00140969 / -0.00140969 | 0.00176923 / -0.00176923 | 0.00147781 / -0.00147781 | 0.000834026 / -0.000834026 | 0.00123128 / -0.00123128 | 0.000372974 / -0.000372974 | 0.000974031 / -0.000974031 | 0.00131233 / -0.00131233 | 0.000672824 / -0.000672824 | 0.00121882 / -0.00121882 |
 | b-tag Eigenvar. 40 | 0.000523065 / -0.000523065 | 0.000201234 / -0.000201234 | 0.000567833 / -0.000567833 | -0.000192741 / 0.000192741 | 0.000718989 / -0.000718989 | 0.000525968 / -0.000525968 | -0.000138279 / 0.000138279 | -0.0001334 / 0.0001334 | -0.000135371 / 0.000135371 | -0.000141808 / 0.000141808 |
 | b-tag Eigenvar. 41 | -0.00114493 / 0.00114493 | -0.00110164 / 0.00110164 | -0.00108028 / 0.00108028 | -0.000138232 / 0.000138232 | -0.00122388 / 0.00122388 | -0.000958853 / 0.000958853 | -0.000134142 / 0.000134142 | -8.03799e-05 / 8.03799e-05 | -0.000616362 / 0.000616362 | -0.000207372 / 0.000207372 |
 | b-tag Eigenvar. 42 | -0.00228427 / 0.00228427 | -0.00256792 / 0.00256792 | -0.00224448 / 0.00224448 | -0.000420781 / 0.000420781 | -0.00288173 / 0.00288173 | -0.00208656 / 0.00208656 | -0.000939162 / 0.000939162 | -0.00042849 / 0.00042849 | -0.00133332 / 0.00133332 | -0.0011609 / 0.0011609 |
 | b-tag Eigenvar. 43 | 0.0006053 / -0.0006053 | 0.000347564 / -0.000347564 | 0.000531917 / -0.000531917 | 0.000139682 / -0.000139682 | 0.00168122 / -0.00168122 | 0.000401959 / -0.000401959 | -0.000149374 / 0.000149374 | -9.01732e-06 / 9.01732e-06 | 9.5597e-05 / -9.5597e-05 | 3.2269e-05 / -3.2269e-05 |
 | b-tag Eigenvar. 44 | 0.000453488 / -0.000453488 | 0.000462301 / -0.000462301 | 0.000461731 / -0.000461731 | 0.000659833 / -0.000659833 | -0.0005765 / 0.0005765 | -0.000159738 / 0.000159738 | -9.2455e-05 / 9.2455e-05 | -5.72841e-05 / 5.72841e-05 | 3.91559e-06 / -3.91559e-06 | -6.95869e-06 / 6.95869e-06 |
 | b-tag Eigenvar. 45 | -0.00120069 / 0.00120069 | -0.00132428 / 0.00132428 | -0.00137645 / 0.00137645 | -9.24038e-05 / 9.24038e-05 | -0.00118349 / 0.00118349 | -0.00164137 / 0.00164137 | -0.000420619 / 0.000420619 | -0.000716618 / 0.000716618 | -0.000925217 / 0.000925217 | -0.000161388 / 0.000161388 |
 | b-tag Eigenvar. 45 | -0.00120069 / 0.00120069 | -0.00132428 / 0.00132428 | -0.00137645 / 0.00137645 | -9.24038e-05 / 9.24038e-05 | -0.00118349 / 0.00118349 | -0.00164137 / 0.00164137 | -0.000420619 / 0.000420619 | -0.000716618 / 0.000716618 | -0.000925217 / 0.000925217 | -0.000161388 / 0.000161388 |
 | Muon momentum resolution (ID) | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 0.000198183 / -0.000198174 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | Muon momentum resolution (MS) | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 0.000123729 / -0.00012372 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | Muon momentum scale | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 0.000123729 / -0.00012372 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | Muon Sagitta ResBias | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | Muon Sagitta Rho | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | Met ResoPara | -0.00034718 / 0.00034718 | 0.00313626 / -0.00313626 | 0.0087589 / -0.0087589 | -0.00584541 / 0.00584541 | -0.000144979 / 0.000144979 | 0.00640615 / -0.00640615 | -0.0184478 / 0.0184478 | 0.0451302 / -0.0451302 | -0.0985448 / 0.0985448 | -0.0246014 / 0.0246014 |
 | Met ResoPerp | 0.00226833 / -0.00226833 | 0.000418968 / -0.000418968 | 0.00391144 / -0.00391144 | -0.00117486 / 0.00117486 | -0.00771439 / 0.00771439 | 0.0618411 / -0.0618411 | -0.0271062 / 0.0271062 | 0.0474201 / -0.0474201 | -0.0623982 / 0.0623982 | -0.0114342 / 0.0114342 |
 | MET Scale | 0.000948051 / -0.000948057 | 0.00326337 / -0.00326339 | -0.000945644 / 0.000945653 | -0.0124728 / 0.0124728 | 5.88064e-09 / 5.88064e-09 | -0.00262153 / 0.00262155 | 0.00773315 / -0.00773313 | -0.00404837 / 0.00404834 | -0.0384124 / 0.0384124 | -0.175147 / 0.175147 |
 | Electron energy resolution | -7.6927e-05 / 7.69216e-05 | -0.000806208 / 0.000806191 | -0.00160762 / 0.00160763 | -0.00274002 / 0.00274 | 0.0199722 / -0.0199721 | -0.00160713 / 0.00160706 | -0.0232905 / 0.0232905 | 0.0114885 / -0.0114886 | -0.00623453 / 0.00623453 | -0.158102 / 0.158102 |
 | Electron energy scale | 0.0105515 / -0.0105515 | 0.0175225 / -0.0175226 | 0.01024 / -0.01024 | -0.0169086 / 0.0169086 | -0.0146754 / 0.0146754 | 0.00983787 / -0.00983785 | 0.0350319 / -0.0350319 | 0.0210722 / -0.0210722 | -0.00244871 / 0.00244871 | 0.154436 / -0.154436 |
 | AF2 Electron energy scale | 0.0028616 / -0.0028616 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | BJES Response | 0.00528803 / -0.00528804 | 0.00698832 / -0.00698833 | -0.00132352 / 0.00132353 | -0.001224 / 0.00122397 | 0.00637959 / -0.00637957 | 0.00838438 / -0.00838436 | 0.00406467 / -0.00406471 | -0.0155434 / 0.0155434 | 0.0113585 / -0.0113585 | -0.000354493 / 0.000354502 |
 | JES EffectiveNP Detector1 | 0.000642125 / -0.00064213 | -0.00453275 / 0.00453274 | -0.000251225 / 0.000251234 | 0.0155394 / -0.0155394 | -0.0130039 / 0.0130039 | -0.000986806 / 0.000986826 | 0.00162459 / -0.00162458 | 7.18319e-06 / -7.14288e-06 | -0.00683254 / 0.00683248 | -0.000355527 / 0.000355467 |
 | JES EffectiveNP Detector2 | 0.000286627 / -0.000286632 | -4.88882e-07 / 4.71706e-07 | -0.000214638 / 0.000214648 | 3.37291e-06 / -3.39472e-06 | 1.37865e-07 / -1.26103e-07 | -1.02183e-06 / 9.48049e-07 | -6.19177e-07 / 6.34554e-07 | -1.80681e-07 / 1.5404e-07 | 2.73332e-05 / -2.73292e-05 | -1.1676e-06 / 1.17641e-06 |
 | JES EffectiveNP Mixed1 | 0.000810225 / -0.000810231 | -0.00724524 / 0.00724522 | -0.000590446 / 0.000590455 | 0.0155457 / -0.0155456 | -0.0130356 / 0.0130356 | -0.011517 / 0.0115171 | 0.00143678 / -0.00143677 | -2.50839e-05 / 2.50573e-05 | -0.00691486 / 0.00691486 | -0.000352218 / 0.000352158 |
 | JES EffectiveNP Mixed2 | -0.000603181 / 0.000603176 | 0.00829781 / -0.00829772 | 0.000563076 / -0.000563128 | -0.0155386 / 0.0155386 | 0.0130146 / -0.0130146 | 0.0146866 / -0.0146866 | 0.00115206 / -0.00115205 | -7.81233e-06 / 7.78569e-06 | 0.00828733 / -0.00828732 | 0.165409 / -0.165409 |
 | JES EffectiveNP Mixed3 | 0.00028822 / -0.000288225 | -0.00119418 / 0.00119416 | -0.000154697 / 0.000154706 | 0.0168279 / -0.0168279 | -0.0130192 / 0.0130192 | 1.79228e-06 / -1.77226e-06 | 0.000756195 / -0.00075618 | -5.15402e-07 / 4.88762e-07 | 2.07891e-05 / -2.08493e-05 | 3.03783e-06 / -3.02902e-06 |
 | JES EffectiveNP Modelling1 | 0.0119397 / -0.0119397 | 0.00667655 / -0.00667657 | -0.00569626 / 0.00569627 | 0.0060156 / -0.00601563 | -0.0274407 / 0.0274407 | -0.00171228 / 0.00171221 | 0.0354224 / -0.0354223 | -0.0283957 / 0.0283957 | 0.0487638 / -0.0487638 | 0.0274738 / -0.0274738 |
 | JES EffectiveNP Modelling2 | -0.00017545 / 0.000175445 | 0.000329633 / -0.00032965 | 0.0012278 / -0.00122779 | -0.0181313 / 0.0181313 | 0.0130216 / -0.0130216 | -0.00872206 / 0.00872208 | -0.00411461 / 0.00411456 | 1.58859e-05 / -1.59126e-05 | -0.013963 / 0.013963 | 0.00372381 / -0.0037238 |
 | JES EffectiveNP Modelling3 | -0.000749771 / 0.000749766 | 0.00150358 / -0.00150359 | -0.00148847 / 0.00148848 | 0.0181027 / -0.0181028 | -0.01303 / 0.01303 | 0.00967428 / -0.00967426 | 0.000970019 / -0.000970004 | 3.54873e-07 / -3.81514e-07 | 0.0100084 / -0.0100084 | 0.00050576 / -0.000505751 |
 | JES EffectiveNP Modelling4 | 0.000191201 / -0.000191207 | -0.00127177 / 0.00127176 | -0.000419037 / 0.000419046 | 3.44647e-06 / -3.39472e-06 | -0.0130192 / 0.0130192 | -4.59008e-07 / 4.7903e-07 | -3.69082e-06 / 3.70619e-06 | -3.81514e-07 / 4.21818e-07 | 2.82955e-05 / -2.82916e-05 | 2.07265e-06 / -2.06384e-06 |
 | JES EffectiveNP Stat1 | 0.000199788 / -0.000199793 | -0.00358946 / 0.00358955 | -0.00106595 / 0.0010659 | 0.0155273 / -0.0155273 | -0.0130175 / 0.0130175 | -0.000981084 / 0.00098101 | 0.00129574 / -0.00129579 | 8.18735e-06 / -8.21399e-06 | 2.00834e-05 / -2.00794e-05 | 0.000152779 / -0.00015277 |
 | JES EffectiveNP Stat2 | -0.000648769 / 0.000648764 | 0.00455013 / -0.00455015 | 0.00181209 / -0.00181208 | -0.0168572 / 0.0168573 | 0.0129896 / -0.0129896 | 0.00292125 / -0.00292123 | -0.00484829 / 0.00484831 | 5.28392e-05 / -5.28658e-05 | -0.00122464 / 0.00122465 | 0.0096099 / -0.0096099 |
 | JES EffectiveNP Stat3 | -0.000152523 / 0.000152518 | 0.00218164 / -0.00218166 | 7.36382e-07 / -7.27092e-07 | 0.00128128 / -0.0012813 | -0.0130221 / 0.0130221 | -1.67846e-06 / 1.69848e-06 | 1.32411e-06 / -1.30873e-06 | -1.31873e-06 / 1.35904e-06 | 0.0100064 / -0.0100064 | 9.58728e-06 / -9.57847e-06 |
 | JES EffectiveNP Stat4 | 0.000273968 / -0.000273974 | -0.00150818 / 0.00150817 | 0.00067924 / -0.000679291 | -0.0168115 / 0.0168115 | 0.0130274 / -0.0130273 | -9.18276e-06 / 9.10898e-06 | 0.000332372 / -0.000332356 | 2.20985e-07 / -2.47625e-07 | 3.15676e-05 / -3.15637e-05 | -0.000901268 / 0.000901277 |
 | JES EffectiveNP Stat5 | -0.00013181 / 0.000131804 | -6.79434e-05 / 6.79263e-05 | 1.11027e-05 / -1.11543e-05 | -0.00128601 / 0.00128606 | 0.0130169 / -0.0130169 | -1.67846e-06 / 1.60468e-06 | -0.000762762 / 0.000762778 | -5.82346e-07 / 6.2265e-07 | 3.80475e-05 / -3.80436e-05 | 0.000547331 / -0.000547323 |
 | JES EffectiveNP Stat6 | -9.79064e-05 / 9.79009e-05 | -0.00517613 / 0.00517612 | 0.000511611 / -0.000511602 | 3.74072e-06 / -3.68897e-06 | -0.0130178 / 0.0130178 | 4.04357e-06 / -4.02355e-06 | 0.00075444 / -0.000754488 | 7.71874e-06 / -7.67844e-06 | 2.10457e-05 / -2.10418e-05 | 3.86513e-06 / -3.85632e-06 |
 | JES EtaIntercalibration Modeling | 0.00421348 / -0.00421349 | -0.00992197 / 0.00992195 | -0.00306347 / 0.00306348 | 0.00718839 / -0.00718841 | -0.0254509 / 0.0254509 | -0.0170479 / 0.0170479 | -0.0104574 / 0.0104574 | -0.0390514 / 0.0390515 | -0.0384568 / 0.0384568 | -0.0322118 / 0.0322118 |
 | JES EtaIntercalibration Nonclosure HighE | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | JES EtaIntercalibration Nonclosure NegEta | -7.63074e-05 / 7.63019e-05 | -0.000539805 / 0.000539788 | -5.63334e-08 / 6.56228e-08 | -0.00319198 / 0.00319196 | 5.88064e-09 / 5.88064e-09 | 1.03815e-07 / -8.37931e-08 | 1.01067e-06 / -9.95296e-07 | 2.01519e-08 / 2.01519e-08 | -0.0100335 / 0.0100334 | -0.00473807 / 0.00473808 |
 | JES EtaIntercalibration Nonclosure PosEta | 0.000170753 / -0.000170759 | -0.000633836 / 0.000633819 | 6.79342e-05 / -6.79249e-05 | -1.09052e-08 / -1.09052e-08 | 7.18727e-08 / -6.01114e-08 | 1.00107e-08 / 1.00107e-08 | -8.07236e-07 / 8.22614e-07 | 2.01519e-08 / 2.01519e-08 | 0.0152447 / -0.0152447 | 7.33467e-08 / -6.45363e-08 |
 | JES EtaIntercalibration TotalStat | 0.000872632 / -0.000872637 | -0.00395384 / 0.00395382 | -0.000888568 / 0.000888516 | 0.0155529 / -0.0155529 | -0.00575107 / 0.00575108 | -0.0047671 / 0.00476712 | 0.00418346 / -0.00418344 | -0.0240998 / 0.0240998 | -0.0112511 / 0.0112511 | -0.181205 / 0.181205 |
 | JES Flavor Composition | 0.00997723 / -0.00997723 | 0.00120121 / -0.00120122 | -0.00571175 / 0.00571176 | 0.00653134 / -0.00653136 | -0.0500867 / 0.0500868 | -0.0274741 / 0.0274741 | 0.0681212 / -0.0681211 | -0.0556984 / 0.0556984 | -0.0226197 / 0.0226197 | 0.0636595 / -0.0636594 |
 | JES Flavor Response | -0.00663249 / 0.00663248 | 0.00932692 / -0.00932694 | 0.00282488 / -0.00282487 | 0.00413832 / -0.00413827 | 0.0271073 / -0.0271073 | -0.016953 / 0.016953 | -0.0209042 / 0.0209042 | 0.0301086 / -0.0301086 | 0.00399671 / -0.00399671 | 0.00275656 / -0.00275655 |
 | JER DataVsMC AFII | -2.72659e-09 / -2.72659e-09 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER Effective NP1 | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | JER Effective NP2 | -2.68288e-07 / 2.62835e-07 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | JER Effective NP3 | -2.68288e-07 / 2.62835e-07 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | JER Effective NP4 | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | JER Effective NP5 | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
 | JER Effective NP6 | -2.72659e-09 / -2.72659e-09 | 4.4778e-08 / 4.4778e-08 | 4.64467e-09 / 4.64467e-09 | -1.09052e-08 / -1.09052e-08 | 5.88064e-09 / 5.88064e-09 | 1.00107e-08 / 1.00107e-08 | 7.68875e-09 / 7.68875e-09 | 2.01519e-08 / 2.01519e-08 | 1.97091e-09 / 1.97091e-09 | 4.4052e-09 / 4.4052e-09 |
